11 1240 7 5 3500 1000 40 40
4475.7 2003.78
1999.49 2031.89
1546.72 2837.32
1713.31 1299.15
1885.65 2464.35
1450.56 2892.75
1602.5 1201.88
1276.51 832.29
2002.29 2659.86
1562.94 940.23
1499.94 909.1
1930.73 1242.55
1068.38 2463.8 21
1155.89 2454.16 9
1145.34 2451.2 7
1136.89 2447.27 2
1188.38 2450.37 15
1161.63 2444.37 22
1136.0 2435.67 13
1159.8 2438.77 4
1084.76 2409.21 8
1174.44 2439.29 20
1142.31 2421.76 9
1106.07 2397.58 19
1119.04 2398.48 8
1164.16 2423.2 5
1139.15 2400.32 22
1130.49 2386.86 12
1171.88 2419.26 3
1195.38 2440.63 24
1163.57 2401.45 20
1163.09 2394.95 2
1180.8 2414.33 11
1138.36 2338.95 23
1153.89 2353.25 23
1157.05 2345.94 18
1172.0 2366.41 18
1184.06 2386.45 0
1201.09 2432.78 7
1197.77 2413.26 21
1198.02 2402.17 0
1206.4 2449.5 14
1204.29 2414.97 19
1205.08 2322.75 3
1209.74 2378.55 5
1207.5 2445.21 21
1225.94 2321.87 14
1226.61 2354.03 20
1212.87 2429.1 23
1210.95 2439.55 13
1250.53 2335.35 12
1250.43 2352.19 18
1223.86 2418.54 2
1215.95 2436.64 6
1229.39 2417.38 6
1219.96 2434.39 19
1264.44 2380.53 13
1282.1 2367.98 22
1276.81 2381.87 7
1220.76 2440.09 13
1212.94 2447.78 7
1260.65 2413.26 0
1213.66 2448.31 12
1276.01 2412.45 8
1216.04 2448.06 4
1302.31 2409.89 10
1290.1 2420.55 21
1240.06 2441.91 4
1219.25 2449.45 21
1229.02 2448.05 12
1286.12 2440.15 0
1226.68 2450.71 3
1249.1 2450.58 13
1222.2 2452.82 21
1044.78 2117.91 4
1081.89 2123.14 2
991.26 2118.78 5
1015.05 2123.03 17
1078.81 2138.45 7
1078.85 2143.81 9
1059.18 2142.87 6
1017.18 2131.14 13
1011.84 2130.86 0
1049.45 2152.08 1
1014.93 2136.51 7
1069.59 2174.72 0
1069.66 2181.55 3
1060.95 2181.74 23
1048.14 2177.25 19
1070.9 2206.93 14
1034.41 2175.77 5
1007.67 2148.79 22
1002.4 2145.0 12
990.58 2129.73 11
1025.63 2193.19 1
1030.8 2213.81 15
1017.04 2196.3 21
989.51 2135.29 3
1012.39 2211.59 6
1008.73 2218.16 14
993.21 2168.55 15
994.13 2193.73 24
984.04 2128.66 14
986.36 2201.65 11
983.01 2120.52 5
979.83 2166.55 22
969.62 2230.38 15
968.01 2204.65 23
971.37 2169.08 16
948.04 2240.96 2
954.59 2200.98 1
934.43 2238.65 6
954.14 2180.02 18
940.07 2198.8 18
936.69 2195.04 21
978.99 2123.92 12
971.26 2133.52 23
971.85 2131.22 17
963.13 2139.19 4
883.38 2213.71 7
911.9 2179.42 10
903.3 2179.8 3
877.12 2191.51 17
961.41 2131.31 10
890.58 2168.62 2
917.03 2149.71 19
934.07 2138.39 1
884.7 2153.06 21
875.89 2149.94 20
901.99 2137.54 14
888.6 2135.57 21
864.89 2133.6 14
932.59 2121.92 18
866.07 2121.0 12
916.25 2116.15 4
855.4 2107.78 17
883.46 2104.69 3
898.44 2102.1 2
849.75 2085.63 12
914.5 2097.43 17
954.72 2107.79 10
914.89 2089.42 4
935.9 2095.21 21
864.06 2052.66 8
961.84 2104.79 19
911.42 2068.15 1
921.17 2069.89 18
969.96 2106.6 6
912.74 2050.34 5
927.58 2058.66 23
943.84 2071.33 17
902.66 2011.46 11
974.51 2105.27 3
937.55 2042.22 10
963.89 2081.86 19
953.68 2054.83 21
963.81 2070.14 16
951.91 2027.02 7
948.9 1997.9 2
980.59 2107.15 12
971.6 2051.87 6
970.85 2015.77 16
980.38 2077.55 1
982.43 2070.85 0
988.28 1985.78 4
984.47 2102.51 22
994.94 2036.61 14
1002.35 2021.69 5
1006.08 2028.01 6
985.8 2109.11 10
1029.87 1992.14 4
984.33 2114.95 23
985.05 2113.89 13
1021.34 2050.22 0
988.71 2109.03 20
1009.18 2081.34 18
1052.2 2031.19 10
1035.08 2059.3 24
1040.14 2060.06 12
1077.95 2031.4 12
994.39 2108.62 8
1094.57 2035.98 11
1058.14 2068.63 18
1066.22 2069.4 15
985.03 2116.89 24
1094.29 2067.92 24
1034.51 2097.98 4
1036.0 2100.56 24
1069.04 2094.67 0
1037.45 2106.25 20
1113.02 2097.15 23
1110.67 2104.39 10
1035.19 2115.16 9
1014.69 2117.91 5
592.14 2593.42 14
505.61 2594.68 9
546.38 2601.15 22
510.76 2598.23 20
580.09 2617.89 6
608.48 2633.71 12
604.76 2641.05 19
555.14 2626.42 0
525.35 2615.42 22
530.06 2621.86 19
584.77 2666.29 1
530.31 2630.77 4
570.99 2674.65 11
486.65 2594.35 14
529.08 2646.69 14
510.17 2627.65 17
512.65 2636.69 21
510.47 2639.47 17
530.35 2690.98 8
517.18 2675.56 3
518.3 2697.94 0
514.22 2710.58 12
492.96 2634.02 1
490.68 2637.23 20
488.08 2641.33 8
483.8 2719.38 11
476.93 2704.98 21
477.95 2648.01 12
471.84 2660.14 20
459.17 2689.75 3
447.47 2704.16 21
461.71 2650.94 0
440.42 2684.97 24
475.31 2611.58 10
472.78 2612.98 7
431.77 2664.41 20
468.1 2613.84 3
406.27 2674.23 3
463.06 2613.76 22
447.52 2623.52 17
462.95 2609.15 23
391.86 2649.66 9
409.97 2632.51 1
385.22 2637.44 15
456.74 2604.0 13
481.89 2594.57 14
414.44 2609.54 18
462.75 2597.11 13
380.62 2603.46 12
433.79 2595.07 16
472.33 2592.99 7
382.59 2583.57 17
417.9 2582.56 5
359.7 2564.94 2
398.67 2567.84 2
471.84 2588.34 1
455.5 2580.16 19
471.5 2586.05 11
449.04 2571.41 20
422.41 2549.78 19
439.03 2556.64 8
404.44 2520.63 14
455.47 2562.61 16
481.75 2588.74 22
446.04 2541.18 24
445.2 2532.4 3
436.22 2507.55 23
441.1 2503.23 1
483.15 2587.09 24
450.58 2491.67 18
456.88 2488.82 12
479.28 2562.26 10
477.84 2538.06 24
478.17 2497.51 12
485.42 2569.81 0
485.95 2590.21 4
492.58 2532.62 8
488.03 2580.75 8
498.67 2540.35 22
523.36 2472.62 20
485.97 2592.96 14
515.01 2529.46 11
543.91 2484.96 19
546.73 2495.21 0
538.3 2519.69 12
538.15 2528.99 12
496.3 2582.05 4
547.61 2534.49 16
584.19 2510.86 21
575.41 2527.44 18
514.9 2574.72 2
560.07 2552.1 6
494.37 2589.34 18
597.22 2548.81 0
489.16 2592.32 20
509.19 2587.35 1
492.06 2592.21 21
528.99 2587.91 5
487.06 2593.34 22
543.25 2593.42 21
612.2 2133.07 5
597.69 2136.31 13
582.96 2137.69 14
657.6 2154.43 20
625.52 2153.5 15
559.01 2137.09 14
594.66 2152.24 22
663.0 2188.39 18
575.53 2149.07 1
559.96 2141.54 1
553.97 2138.36 20
553.66 2138.84 24
550.43 2136.55 24
588.02 2177.71 13
621.05 2224.48 23
618.24 2233.41 21
608.89 2233.16 24
570.26 2176.89 7
583.87 2214.28 14
549.57 2140.36 1
576.55 2228.8 20
555.24 2167.9 6
561.62 2217.16 19
550.95 2170.41 22
549.81 2196.46 17
545.84 2192.95 13
540.5 2212.19 22
540.74 2175.11 15
541.81 2156.89 8
527.25 2203.75 15
514.03 2227.74 11
527.52 2179.08 0
491.4 2244.84 22
517.94 2183.03 1
518.8 2175.15 20
516.19 2173.27 20
464.88 2227.6 24
519.87 2160.43 7
486.58 2186.94 8
492.68 2175.62 11
441.61 2205.49 0
541.76 2136.09 18
433.51 2191.47 13
505.04 2151.35 6
448.51 2168.84 12
521.64 2140.46 0
456.34 2153.5 3
504.16 2139.9 8
522.25 2135.42 16
523.76 2133.81 15
524.24 2132.36 19
428.93 2121.82 24
488.08 2123.68 12
506.83 2124.05 1
445.37 2103.29 21
481.23 2109.21 18
466.76 2098.05 8
514.19 2116.27 19
525.14 2120.12 19
531.52 2122.57 21
512.13 2105.82 18
507.16 2097.62 6
488.29 2073.64 9
513.72 2094.91 18
516.63 2093.44 11
532.48 2111.56 1
521.15 2088.66 12
514.93 2068.8 20
539.92 2116.67 18
514.65 2040.21 0
515.05 2018.27 15
531.64 2060.68 11
541.07 2093.28 8
536.78 2007.22 19
546.53 2117.02 1
547.97 2108.28 18
557.87 2033.73 2
565.06 2029.44 11
558.24 2085.88 1
550.45 2121.3 5
576.42 2055.51 8
565.34 2092.46 10
599.12 2035.4 3
551.21 2125.96 20
587.13 2076.42 19
560.56 2116.12 4
630.3 2042.66 6
638.34 2045.78 2
605.16 2084.09 6
619.39 2079.62 4
643.02 2071.23 20
649.36 2076.01 1
560.6 2126.5 10
586.88 2117.02 7
644.58 2100.96 12
581.32 2124.12 1
601.0 2122.63 11
673.55 2116.9 0
608.34 2129.16 3
621.59 2133.07 22
885.67 1933.57 0
910.38 1940.79 9
868.13 1943.57 6
805.58 1938.65 17
811.0 1941.55 0
870.2 1959.64 2
862.74 1962.74 0
787.29 1938.81 17
808.95 1949.39 12
877.67 1987.04 24
886.59 1999.38 14
795.4 1947.77 20
863.11 1999.22 12
813.02 1965.74 20
842.59 1996.32 11
795.57 1955.68 14
787.06 1948.56 13
806.82 1975.04 22
838.32 2023.94 4
839.4 2036.53 1
801.82 1983.2 1
790.92 1968.04 21
814.78 2028.19 21
782.24 1956.38 17
775.76 1939.99 12
790.08 1997.3 6
794.59 2037.45 22
781.29 1985.16 20
776.21 1960.18 23
774.38 1949.53 7
773.48 1953.79 24
770.72 1979.35 2
762.47 2028.08 21
761.66 2003.29 21
746.22 2054.16 3
770.79 1943.96 9
746.32 2013.63 24
730.62 2040.67 24
753.17 1977.79 13
754.74 1969.34 0
752.54 1968.85 18
702.38 2039.24 23
761.24 1950.13 23
716.94 2001.07 6
726.87 1983.65 15
728.29 1977.26 1
767.63 1938.85 11
710.22 1982.87 3
748.35 1951.21 4
720.14 1966.76 2
725.04 1960.28 10
695.64 1971.18 0
672.33 1975.97 1
721.61 1952.2 13
675.91 1962.81 5
711.9 1948.54 14
652.53 1956.23 17
676.22 1946.52 1
730.1 1937.03 15
697.39 1935.58 19
760.3 1933.21 24
744.3 1931.23 17
656.04 1917.94 15
742.18 1927.67 13
721.19 1920.84 22
717.15 1916.65 4
727.78 1917.14 0
715.04 1909.02 20
680.38 1888.6 22
725.47 1907.09 13
727.51 1904.93 2
765.38 1927.75 9
705.86 1880.88 17
707.14 1875.99 17
711.34 1873.58 17
753.7 1912.15 14
714.23 1862.84 6
739.19 1887.81 24
768.67 1926.05 3
727.68 1856.93 18
772.24 1930.73 10
765.17 1915.14 13
752.7 1881.29 5
736.07 1823.57 9
768.12 1913.78 3
754.66 1849.93 18
766.97 1894.46 13
767.7 1882.88 22
772.36 1912.64 17
773.57 1919.82 3
778.39 1816.32 18
776.39 1905.1 9
779.05 1897.32 12
781.53 1894.8 11
790.87 1866.74 11
776.51 1924.76 12
800.21 1862.48 19
802.56 1867.13 3
812.78 1855.17 23
820.31 1851.26 1
781.64 1921.2 19
801.5 1894.73 23
820.01 1875.55 14
807.17 1895.92 19
847.24 1859.09 6
781.01 1926.95 8
779.43 1928.91 21
797.27 1916.29 10
790.1 1922.84 15
837.66 1896.29 14
848.44 1895.14 0
897.53 1877.93 0
886.36 1889.94 21
828.03 1915.77 21
864.89 1908.93 4
890.73 1908.49 24
788.98 1931.13 23
826.33 1927.99 13
850.87 1929.49 22
836.49 1933.57 13
733.95 1600.34 1
717.22 1605.41 10
655.39 1600.62 20
753.47 1624.61 21
713.21 1619.94 17
701.28 1620.33 22
655.64 1601.35 11
669.97 1610.47 6
684.12 1622.82 17
733.6 1669.84 6
702.88 1650.51 5
703.2 1659.6 12
677.97 1634.6 3
695.28 1670.21 18
663.81 1620.9 3
665.13 1629.15 20
671.05 1656.8 24
657.81 1618.85 12
667.13 1696.2 13
655.32 1627.58 11
652.64 1653.63 4
643.51 1702.51 2
646.51 1640.1 22
637.54 1661.47 16
628.64 1671.64 2
634.28 1644.1 14
640.18 1625.26 0
622.42 1648.44 24
600.05 1670.03 17
623.4 1633.82 11
598.61 1652.24 7
632.02 1617.73 2
618.22 1624.44 6
563.64 1651.55 1
646.98 1603.48 14
559.5 1635.58 15
648.16 1601.93 21
566.18 1617.98 16
612.5 1605.28 6
576.63 1603.41 22
628.31 1599.34 21
634.34 1598.02 7
644.03 1598.4 0
652.87 1600.11 13
615.19 1585.94 22
649.54 1598.4 12
626.69 1584.99 3
574.05 1546.26 9
593.59 1552.13 10
620.15 1568.75 1
652.11 1598.59 23
650.42 1596.09 22
594.17 1508.81 18
630.64 1557.84 11
627.22 1540.67 21
626.72 1523.59 13
636.46 1535.16 3
638.97 1518.96 9
647.57 1538.97 22
652.62 1546.01 15
656.67 1550.56 18
667.25 1503.59 1
677.2 1494.6 17
666.05 1560.16 3
662.08 1579.23 6
698.69 1508.92 21
669.86 1573.18 16
699.4 1535.84 23
670.34 1580.42 18
699.54 1553.58 15
680.01 1577.46 18
657.46 1597.56 15
655.71 1599.09 9
683.16 1585.11 13
700.68 1580.61 22
699.69 1585.2 12
700.82 1588.88 13
708.34 1591.58 2
668.05 1599.2 4
725.25 1600.34 19
940.38 1277.37 4
1012.48 1284.77 18
955.73 1284.98 18
996.37 1296.7 12
926.92 1285.37 21
953.68 1296.28 19
947.77 1298.06 20
906.16 1282.16 3
1005.56 1338.27 6
924.65 1295.72 17
973.26 1334.19 10
992.56 1358.31 23
968.75 1346.64 1
966.85 1353.97 4
912.63 1297.71 14
967.81 1378.07 6
932.5 1336.04 6
952.01 1381.72 13
912.15 1312.5 12
927.73 1360.15 14
913.17 1332.25 22
908.91 1330.16 15
902.12 1311.48 15
898.95 1302.88 10
898.93 1336.76 9
895.45 1318.17 13
889.26 1363.43 14
891.32 1310.63 18
870.08 1401.72 13
863.19 1396.43 14
882.95 1315.37 4
850.67 1385.84 24
895.57 1278.44 21
884.62 1297.26 20
878.52 1303.8 5
886.5 1289.98 23
863.83 1314.62 10
871.08 1302.8 15
842.08 1325.71 3
801.22 1351.98 8
812.98 1334.6 24
814.91 1325.98 11
822.04 1315.55 14
854.05 1295.78 3
781.02 1319.26 15
777.05 1312.33 6
785.91 1302.26 6
891.05 1278.18 11
820.9 1284.55 13
855.38 1278.66 23
795.97 1274.19 3
890.78 1276.86 17
829.01 1266.64 10
865.76 1270.52 13
836.72 1259.93 21
832.51 1254.23 14
893.89 1276.4 0
869.72 1263.77 5
870.26 1261.9 22
838.95 1238.02 13
799.97 1201.77 9
890.24 1272.13 24
840.48 1220.86 6
817.08 1186.17 19
882.53 1259.54 9
842.31 1196.53 12
833.74 1169.36 20
850.68 1185.73 7
882.43 1244.72 15
871.84 1207.28 2
876.32 1205.82 12
894.82 1271.23 9
890.67 1239.62 20
887.51 1169.25 0
895.93 1266.25 16
898.28 1231.56 9
904.08 1205.85 0
915.57 1166.96 1
906.3 1235.32 18
909.78 1233.38 20
939.52 1163.72 2
898.15 1272.89 22
932.31 1209.79 16
958.55 1176.73 8
910.7 1256.87 17
909.82 1260.49 20
916.71 1255.06 12
957.79 1218.55 4
973.76 1212.21 10
897.55 1276.31 11
906.6 1270.63 16
945.19 1250.06 15
975.37 1239.64 20
993.82 1238.25 22
969.38 1253.31 7
974.97 1256.91 20
951.02 1266.79 5
1004.84 1263.49 17
961.59 1273.21 17
966.0 1277.37 22
1159.52 1916.26 5
1112.6 1920.19 5
1167.45 1929.96 22
1124.3 1930.01 1
1146.93 1939.57 0
1069.92 1924.83 20
1103.44 1937.64 20
1100.65 1940.44 9
1075.87 1933.18 13
1095.71 1945.83 16
1117.37 1962.41 9
1147.16 1987.75 12
1098.93 1960.85 5
1048.99 1925.08 3
1077.92 1952.43 7
1068.36 1946.78 2
1062.23 1943.29 22
1076.74 1964.55 13
1063.96 1952.27 12
1097.44 2009.12 1
1068.75 1970.21 13
1093.08 2026.41 5
1055.08 1955.1 14
1086.17 2045.02 8
1043.48 1933.0 22
1059.93 2000.92 8
1041.66 1933.32 9
1042.79 1947.4 5
1048.62 2028.25 2
1041.29 1993.31 13
1037.56 1968.06 1
1037.68 1924.8 3
1023.77 2037.47 8
1022.6 2006.54 3
1037.0 1921.72 15
1024.32 1965.18 10
1015.39 1982.98 23
1036.07 1921.66 7
1033.12 1927.27 22
995.93 1995.9 18
973.96 2023.21 21
1011.58 1955.75 11
1034.83 1920.78 5
995.1 1967.52 11
964.05 1995.53 12
960.14 1991.33 8
953.5 1989.51 20
952.49 1982.81 17
955.74 1973.58 17
1029.08 1921.94 1
955.32 1961.74 3
918.01 1974.16 2
973.98 1943.13 10
1002.73 1928.95 20
921.31 1951.21 7
934.28 1941.44 21
962.12 1930.49 22
1036.29 1916.52 19
979.67 1920.91 19
981.86 1917.75 13
935.14 1913.54 8
904.88 1905.68 16
969.43 1907.13 0
976.88 1904.8 21
958.26 1896.9 6
960.24 1892.96 20
950.76 1885.0 2
1010.23 1904.55 1
984.88 1890.57 7
937.68 1861.12 21
970.74 1874.47 12
991.4 1883.72 22
1021.02 1902.9 8
1018.55 1899.25 6
1030.98 1909.29 16
951.5 1823.6 22
987.73 1856.25 23
977.61 1835.98 1
983.9 1835.8 12
994.82 1844.02 11
1030.96 1902.56 22
1012.09 1860.08 7
1022.05 1876.05 7
1038.08 1915.79 24
1018.78 1847.87 16
1009.39 1789.86 7
1015.25 1783.61 14
1036.22 1899.32 15
1031.0 1806.72 21
1038.2 1912.85 2
1039.03 1896.24 15
1040.1 1896.15 9
1043.98 1877.03 4
1038.94 1912.76 17
1045.48 1888.02 22
1041.36 1906.32 21
1072.47 1824.32 1
1086.23 1805.61 22
1071.48 1849.51 2
1042.73 1908.32 23
1055.72 1888.85 13
1046.17 1905.16 9
1123.92 1808.82 19
1083.9 1864.84 14
1055.01 1899.27 16
1096.73 1862.95 10
1065.62 1893.83 3
1108.08 1864.96 0
1092.41 1880.71 14
1112.8 1872.78 24
1139.03 1864.41 14
1101.61 1887.79 12
1059.32 1908.1 14
1099.04 1896.33 9
1115.15 1895.48 13
1066.61 1910.18 11
1155.37 1897.55 6
1133.12 1906.21 0
1055.57 1915.35 18
1146.5 1916.26 14
1452.98 1742.81 7
1400.31 1742.82 12
1453.38 1751.34 23
1474.12 1760.79 7
1490.93 1772.69 8
1472.83 1773.32 0
1432.12 1759.32 12
1430.76 1761.83 17
1479.54 1801.43 24
1477.44 1809.99 2
1456.8 1800.55 19
1453.04 1806.07 16
1462.15 1830.26 14
1403.06 1747.63 13
1412.51 1767.84 11
1404.38 1753.36 7
1414.87 1790.55 0
1407.92 1777.58 7
1408.92 1805.11 13
1403.05 1790.58 18
1398.58 1824.07 0
1395.16 1793.27 7
1399.67 1745.7 24
1393.52 1768.05 12
1365.68 1841.0 22
1362.99 1826.68 6
1364.63 1808.37 9
1377.28 1778.05 9
1388.56 1757.93 22
1394.42 1749.19 12
1364.69 1776.25 7
1398.67 1744.03 12
1389.82 1749.85 17
1379.57 1754.54 8
1372.79 1755.63 13
1397.67 1743.75 10
1315.19 1767.1 22
1360.12 1750.89 3
1382.35 1744.95 11
1344.31 1745.03 12
1340.81 1740.45 16
1331.07 1734.52 24
1355.39 1733.78 14
1321.51 1720.32 17
1320.16 1712.88 7
1392.7 1739.3 12
1377.06 1729.66 9
1342.01 1703.3 2
1351.6 1703.83 5
1377.82 1721.73 14
1371.92 1711.57 7
1352.76 1681.2 17
1356.6 1675.78 20
1359.89 1668.52 14
1355.88 1642.93 17
1380.69 1687.31 4
1387.49 1694.76 5
1395.25 1715.49 23
1395.01 1690.78 23
1399.9 1728.15 6
1403.55 1686.66 8
1407.37 1691.59 16
1405.44 1719.22 0
1408.28 1716.5 16
1404.82 1731.17 18
1407.35 1728.26 11
1451.92 1655.89 19
1407.7 1732.22 20
1425.11 1712.99 3
1416.18 1726.51 10
1408.88 1735.25 10
1468.31 1692.49 3
1433.24 1722.24 1
1459.73 1712.03 12
1485.34 1707.05 18
1461.48 1722.63 6
1487.45 1721.59 14
1453.38 1734.28 13
1492.94 1735.42 12
1454.17 1742.81 9
1592.56 2000.0 15
1580.82 2002.27 6
1645.1 2011.37 19
1635.63 2015.62 2
1656.24 2025.39 17
1624.05 2023.31 20
1626.91 2029.2 13
1601.33 2024.6 18
1587.48 2022.32 3
1615.09 2039.75 0
1610.58 2042.43 17
1563.68 2016.97 1
1578.53 2029.9 11
1547.49 2007.92 2
1606.96 2063.02 23
1552.02 2014.38 16
1583.97 2051.98 22
1623.67 2107.64 13
1611.38 2102.94 19
1593.32 2087.04 4
1594.19 2099.64 23
1581.28 2087.26 13
1591.76 2124.37 12
1546.47 2023.22 13
1564.49 2085.1 19
1551.77 2054.43 4
1548.0 2050.73 15
1557.31 2133.21 8
1548.44 2114.57 16
1539.48 2041.73 16
1536.8 2077.86 15
1531.45 2096.43 8
1528.35 2079.36 1
1528.89 2051.58 1
1535.7 2009.33 12
1510.41 2096.37 1
1504.62 2096.95 8
1518.0 2049.25 10
1534.0 2008.22 14
1533.87 2007.45 21
1486.23 2085.84 0
1481.19 2083.86 14
1463.04 2099.04 10
1503.97 2040.22 22
1480.78 2060.94 13
1470.4 2064.81 12
1459.16 2068.0 5
1431.98 2082.15 6
1495.62 2029.32 17
1464.62 2045.33 15
1431.66 2058.22 14
1427.55 2053.11 13
1512.58 2010.55 17
1505.84 2011.43 16
1488.97 2014.6 10
1502.03 2008.67 22
1506.09 2005.93 10
1411.76 2016.74 11
1453.83 2006.67 3
1428.31 2002.89 18
1460.95 1997.97 22
1530.68 1999.43 18
1475.95 1991.78 2
1507.81 1994.39 2
1500.63 1990.99 17
1431.11 1968.11 14
1480.04 1979.35 23
1460.47 1967.66 21
1506.64 1984.98 4
1537.06 1999.58 6
1510.78 1983.25 14
1525.99 1991.78 2
1434.73 1919.98 23
1440.85 1916.17 16
