7 990 2 6 12500 1000 40 70
4439.23 1731.81
1974.3 2225.25
1920.86 1610.1
1546.24 1162.37
1576.37 2817.19
2127.12 1588.19
1892.21 1197.52
2024.27 2625.2
1306.66 2400.72 7
1344.66 2290.7 18
1334.93 2310.17 1
1329.25 2317.08 3
1336.35 2302.79 13
1315.28 2328.81 18
1321.76 2316.56 20
1294.28 2341.26 1
1255.17 2370.07 18
1265.8 2351.98 2
1267.18 2343.25 23
1273.63 2332.4 3
1304.32 2310.63 20
1232.93 2338.69 17
1228.53 2332.03 22
1236.73 2321.42 11
1340.13 2290.72 7
1270.53 2301.53 1
1304.56 2293.47 11
1244.99 2292.77 0
1339.78 2289.42 16
1277.49 2283.14 21
1314.41 2284.68 11
1284.75 2275.96 8
1280.2 2270.53 20
1342.85 2288.77 8
1317.93 2277.69 24
1318.36 2275.79 14
1285.59 2253.95 12
1244.39 2220.24 19
1338.95 2284.74 4
1286.04 2236.73 9
1260.47 2203.59 18
1330.45 2272.66 5
1286.32 2212.32 20
1276.04 2185.76 23
1293.98 2201.01 9
1329.41 2257.88 10
1316.47 2221.18 17
1320.85 2219.45 9
1343.45 2283.54 0
1337.31 2252.26 13
1329.69 2182.24 12
1344.24 2278.5 7
1344.4 2243.74 4
1348.55 2217.71 10
1357.55 2178.17 8
1352.64 2246.98 24
1355.99 2244.82 20
1381.25 2173.42 12
1346.88 2284.99 17
1376.97 2219.86 20
1401.06 2185.19 0
1358.39 2268.21 21
1357.74 2271.87 22
1364.28 2266.02 7
1402.96 2226.98 0
1418.5 2219.63 23
1346.5 2288.44 24
1355.17 2282.2 1
1392.38 2259.23 21
1421.84 2246.91 19
1440.17 2244.35 15
1416.73 2260.93 11
1422.54 2264.17 22
1399.26 2275.55 9
1452.76 2268.85 17
1410.22 2281.29 19
1414.88 2285.16 7
1386.37 2289.59 13
1111.59 2301.01 4
1154.84 2309.12 9
1120.69 2311.86 13
1137.94 2321.65 13
1077.57 2309.08 0
1102.78 2321.89 24
1099.79 2325.16 15
1080.59 2318.14 4
1093.92 2331.18 23
1107.38 2348.24 10
1124.73 2374.11 24
1091.01 2346.42 21
1059.39 2309.92 6
1074.65 2337.26 23
1067.95 2331.23 12
1063.55 2327.4 15
1067.33 2347.39 14
1060.62 2334.95 10
1065.08 2386.7 11
1055.98 2349.62 3
1051.15 2397.67 21
1049.78 2334.1 17
1033.86 2407.23 8
1049.55 2314.33 2
1030.31 2365.79 11
1047.53 2313.5 24
1041.29 2322.74 4
1004.9 2375.09 21
1016.12 2349.01 0
1025.76 2331.18 24
1048.18 2305.62 13
978.26 2361.02 7
993.52 2341.45 1
1049.25 2303.18 2
1016.88 2317.94 21
1001.18 2320.42 2
1048.68 2302.27 14
1043.73 2302.89 10
982.72 2309.44 7
955.12 2304.91 12
1015.67 2299.52 11
1048.66 2300.48 22
1001.48 2290.61 7
971.06 2277.57 17
973.36 2271.19 21
973.35 2263.73 7
978.94 2258.86 12
987.78 2256.67 12
1046.47 2295.71 21
998.99 2250.06 9
982.71 2223.28 7
1019.69 2257.65 2
1036.92 2276.17 15
1007.35 2216.73 22
1019.0 2224.19 13
1032.9 2243.61 4
1052.68 2299.52 8
1044.86 2255.59 20
1048.68 2256.91 9
1051.46 2219.99 19
1059.34 2196.08 8
1060.64 2247.0 5
1063.72 2253.14 22
1072.08 2239.21 12
1076.67 2241.56 3
1085.31 2235.52 24
1065.28 2280.51 20
1079.98 2263.04 2
1110.85 2231.85 11
1096.75 2256.46 23
1086.89 2271.6 23
1066.85 2290.83 18
1070.44 2290.2 18
1060.1 2297.38 0
1145.03 2262.39 7
1111.61 2281.73 21
1129.88 2282.33 0
1128.4 2288.93 14
1119.09 2295.75 19
1065.27 2301.01 3
684.54 2550.16 5
751.09 2555.64 21
729.04 2557.65 14
749.57 2566.51 20
759.5 2575.56 23
711.16 2562.26 13
744.52 2582.3 12
700.52 2561.46 18
716.48 2575.37 2
686.67 2553.91 6
754.68 2623.93 6
721.28 2596.75 19
720.12 2603.46 13
683.4 2551.9 22
701.76 2589.57 7
688.11 2564.64 13
686.07 2562.21 7
683.44 2555.01 0
693.02 2626.2 12
684.32 2582.85 8
680.31 2653.67 4
672.26 2651.43 10
682.35 2550.25 21
663.22 2622.58 4
659.61 2614.89 21
657.38 2606.48 12
652.31 2605.56 0
658.12 2587.43 3
664.24 2573.7 13
651.34 2584.43 21
622.17 2606.86 4
676.91 2554.54 2
680.06 2551.72 5
601.63 2596.06 17
676.67 2552.82 7
634.06 2568.23 9
585.21 2577.93 6
588.23 2569.13 13
598.44 2560.22 0
629.62 2552.26 1
682.25 2550.16 7
628.89 2543.75 0
607.78 2535.13 3
590.51 2523.91 23
608.58 2522.56 19
649.81 2534.94 14
651.07 2532.37 5
600.75 2494.74 22
602.51 2486.11 12
623.51 2494.71 11
627.05 2489.05 1
616.98 2465.24 15
679.31 2545.46 21
669.06 2525.64 3
677.76 2539.79 6
665.8 2503.04 14
673.26 2515.73 15
671.17 2488.26 24
677.61 2502.54 14
680.75 2468.9 11
685.39 2499.55 5
682.77 2547.26 22
688.03 2524.68 15
712.95 2450.68 23
716.21 2464.88 16
715.3 2483.24 2
703.86 2514.04 1
693.39 2534.59 6
687.88 2543.56 18
716.51 2515.33 18
683.84 2548.88 21
692.45 2542.71 12
702.51 2537.62 23
709.24 2536.27 17
684.85 2549.12 4
766.33 2522.51 7
722.09 2540.5 10
700.11 2547.32 3
738.12 2545.72 17
741.8 2550.16 10
992.12 2020.39 2
987.02 2023.44 19
1017.19 2030.8 1
985.58 2029.34 21
972.96 2028.81 20
1016.93 2047.28 14
995.26 2043.52 21
1017.73 2060.14 14
999.22 2055.41 18
983.22 2049.34 12
989.79 2059.46 4
1014.7 2089.89 17
1001.61 2085.64 3
968.49 2052.45 2
975.92 2068.92 12
945.8 2023.66 17
989.24 2116.26 10
986.09 2128.8 4
970.64 2106.6 21
968.18 2124.06 8
947.18 2040.46 19
947.71 2062.75 1
944.26 2037.18 18
943.63 2026.71 6
938.35 2065.58 5
931.44 2084.11 23
918.78 2113.29 17
909.62 2118.95 11
932.45 2047.19 3
896.05 2113.21 10
887.42 2113.22 19
901.34 2080.39 21
884.15 2093.12 16
865.01 2103.65 7
897.88 2062.58 2
932.68 2029.35 12
925.16 2033.26 6
882.39 2056.43 16
870.48 2056.7 1
900.55 2038.16 0
908.91 2031.92 4
854.31 2043.01 22
860.39 2035.3 14
840.74 2031.37 5
867.45 2023.1 6
863.66 2017.56 10
885.92 2014.22 4
898.03 2012.2 23
871.75 2002.18 13
875.38 1997.84 0
919.43 2010.36 20
905.15 2001.22 18
934.72 2014.99 10
877.79 1975.12 24
930.4 2009.63 12
900.02 1980.17 12
862.76 1934.77 8
875.08 1936.64 11
892.72 1948.27 18
892.92 1936.6 15
905.64 1946.15 24
898.08 1913.64 24
936.98 2000.34 4
923.96 1946.62 24
934.67 1973.14 0
938.5 1976.38 20
937.86 1905.16 23
945.71 1921.79 10
947.12 1984.73 9
954.52 1954.49 5
962.8 1939.73 14
964.21 1954.95 9
960.22 1978.57 22
947.47 2012.97 20
986.03 1945.52 6
992.28 1947.04 12
971.61 1984.25 19
949.11 2014.57 0
949.12 2015.33 22
1009.29 1964.7 19
1013.77 1968.92 1
1033.82 1963.46 4
983.64 1999.02 11
1009.19 1990.98 14
1019.19 1992.68 14
1029.56 1995.56 17
1056.24 1996.25 21
987.58 2014.2 17
1017.58 2015.19 8
1047.75 2020.39 3
968.94 1984.74 0
1072.58 1990.79 12
967.15 1985.7 1
999.52 1991.36 20
1065.71 2007.81 8
971.25 1988.3 11
1050.73 2015.12 21
1072.26 2028.98 12
1066.55 2033.49 20
1042.07 2027.96 3
1076.27 2053.68 21
963.26 1988.15 0
1067.21 2064.92 24
1051.91 2061.62 10
1029.47 2049.83 7
991.19 2018.3 20
969.63 1997.77 3
1002.19 2040.06 3
980.23 2015.75 22
995.05 2042.74 17
1023.63 2100.64 23
999.57 2068.09 9
1000.77 2083.21 1
995.44 2085.12 15
977.23 2045.92 13
967.6 2021.95 14
960.9 1998.88 18
966.03 2039.23 13
964.52 2054.36 12
959.88 2030.62 16
956.37 2113.04 7
955.28 2026.81 17
954.12 2017.75 5
951.73 2021.28 2
956.13 1993.22 2
930.76 2080.7 1
943.96 2025.91 19
925.95 2064.49 11
931.22 2042.43 20
915.25 2065.32 19
918.32 2050.86 8
898.16 2073.44 14
886.15 2079.97 16
951.79 1992.2 22
879.22 2068.96 24
860.03 2078.97 3
916.46 2020.7 23
950.54 1990.58 1
949.85 1990.44 24
900.36 2020.46 18
923.94 2003.45 12
874.14 2025.15 10
877.39 2018.46 24
844.64 2025.27 12
955.98 1985.36 0
951.72 1986.27 4
839.4 2006.92 8
843.65 1999.93 8
834.4 1994.55 22
889.85 1986.54 20
954.32 1984.64 14
931.88 1982.66 11
835.59 1968.48 19
869.26 1968.14 0
943.12 1981.12 12
945.99 1981.13 12
917.69 1970.31 4
936.16 1975.58 16
877.59 1945.98 21
875.99 1939.73 18
872.55 1931.79 2
915.28 1955.01 6
935.07 1966.89 18
904.45 1938.39 0
952.69 1979.57 20
874.18 1895.12 1
946.46 1970.94 21
903.96 1913.09 5
938.33 1955.51 22
950.06 1971.42 21
942.13 1954.75 5
902.99 1866.41 13
931.45 1918.65 14
941.79 1937.22 20
927.12 1875.98 15
935.31 1885.03 14
946.43 1917.59 22
957.93 1983.62 18
949.31 1852.35 1
957.2 1919.59 1
961.88 1888.48 20
969.51 1861.26 24
972.69 1884.71 24
985.09 1850.02 13
970.11 1937.73 23
980.08 1914.47 21
986.07 1909.52 24
986.28 1919.67 7
963.27 1974.28 14
1017.86 1879.04 1
960.34 1981.16 20
982.36 1950.74 6
1030.18 1894.3 19
1049.86 1881.33 22
1040.73 1900.97 17
1026.58 1922.28 13
1058.83 1902.18 22
1010.06 1946.54 15
1071.58 1910.23 8
999.48 1960.58 15
977.8 1974.58 11
1041.33 1947.31 0
974.62 1978.32 22
1056.1 1952.6 1
1065.82 1955.61 20
1028.24 1969.69 20
1012.23 1976.08 24
1010.07 1979.22 7
960.54 1984.61 8
985.92 1984.74 11
929.65 1846.56 0
951.12 1849.37 18
970.27 1854.93 13
946.94 1854.2 6
1025.9 1879.78 12
946.77 1859.59 0
947.68 1862.91 3
970.86 1878.59 8
936.0 1862.14 16
1004.0 1914.84 15
1000.54 1922.55 19
962.69 1896.94 24
977.79 1921.69 12
940.4 1884.45 1
938.8 1888.15 21
932.05 1883.3 18
957.05 1943.19 8
945.82 1935.1 19
912.17 1849.02 19
916.13 1866.75 21
920.45 1902.95 18
917.11 1910.95 6
912.39 1902.3 9
909.12 1889.8 18
910.36 1854.99 11
906.89 1869.56 1
882.08 1954.75 12
885.33 1921.4 20
893.47 1888.29 18
895.22 1877.93 0
907.27 1853.36 15
900.65 1861.7 11
845.75 1926.39 8
878.76 1880.99 19
860.11 1893.52 1
892.5 1861.56 18
833.94 1899.57 2
896.62 1855.22 11
883.45 1860.37 1
909.31 1847.42 5
907.28 1847.92 8
888.03 1852.46 10
841.57 1859.01 3
816.73 1856.62 20
889.11 1847.35 19
884.54 1845.61 4
890.77 1844.37 6
843.24 1834.4 2
797.51 1817.83 6
851.53 1826.87 4
909.48 1845.77 20
833.15 1807.89 1
886.07 1831.73 10
906.62 1843.28 7
839.5 1789.51 12
904.09 1839.85 1
899.87 1834.39 11
838.53 1757.95 0
853.15 1764.55 3
889.72 1810.95 22
889.66 1804.42 0
901.58 1823.69 9
888.38 1780.47 6
898.75 1799.85 17
908.42 1831.33 0
907.87 1818.03 2
906.16 1747.41 0
911.81 1823.74 17
913.33 1824.9 12
913.49 1833.55 24
931.16 1761.99 14
940.56 1752.35 20
935.12 1785.56 12
917.0 1834.72 20
925.71 1821.1 11
930.53 1817.54 14
929.32 1823.15 13
938.82 1815.53 22
939.34 1819.12 4
972.52 1794.46 1
920.23 1840.05 1
927.04 1836.66 21
994.62 1801.73 21
932.93 1836.85 17
973.96 1823.52 12
972.92 1828.71 6
973.36 1833.24 22
1022.29 1830.8 20
948.61 1843.93 23
917.06 1846.56 7
1139.2 1883.08 24
1134.68 1889.11 2
1053.47 1886.56 21
1134.12 1901.21 21
1135.87 1907.79 3
1101.58 1904.96 9
1049.24 1892.46 24
1143.26 1930.59 24
1086.21 1912.56 13
1095.16 1921.43 0
1131.86 1947.96 18
1050.64 1902.78 23
1096.46 1938.8 23
1087.73 1938.06 6
1074.62 1932.31 15
1106.84 1970.45 1
1109.18 1982.84 11
1052.7 1923.31 3
1090.83 1981.34 4
1061.67 1947.48 2
1061.36 1955.11 10
1062.82 1967.84 0
1042.19 1932.83 1
1035.44 1922.9 13
1058.76 2004.82 5
1028.91 1915.46 14
1024.1 1900.44 17
1032.33 1963.19 1
1026.44 1945.88 15
1022.35 1926.84 19
1019.15 1994.23 24
1014.73 1972.16 17
1004.42 2018.73 15
1016.61 1906.18 13
1000.07 1973.11 22
1010.07 1920.13 4
990.84 1970.01 0
1009.42 1910.88 20
971.69 1988.21 22
995.29 1930.74 13
999.4 1918.38 2
983.55 1937.96 9
990.52 1922.93 17
969.93 1943.31 17
953.19 1955.11 17
929.66 1970.5 14
920.21 1969.87 6
977.49 1916.55 24
1010.55 1890.07 3
963.7 1918.32 18
1012.8 1887.37 10
938.37 1922.69 13
1015.13 1885.37 5
911.44 1922.09 9
922.89 1912.28 3
965.49 1896.43 18
911.52 1903.47 13
928.37 1895.33 22
954.16 1888.35 17
903.52 1886.17 3
1018.41 1883.02 18
898.08 1873.35 9
1015.68 1882.42 12
907.73 1861.98 11
963.86 1869.33 11
934.19 1857.25 12
950.02 1857.85 19
916.78 1839.67 3
913.45 1831.47 23
1011.3 1877.97 1
1004.72 1873.24 19
981.88 1856.17 23
991.72 1860.65 14
975.08 1843.72 19
949.28 1814.51 6
963.48 1822.04 8
956.87 1807.33 21
966.36 1811.23 10
995.88 1846.45 15
996.12 1842.33 14
1003.55 1850.96 0
978.64 1792.89 0
1006.06 1846.93 21
993.87 1805.0 21
1002.13 1818.1 4
1017.47 1869.31 24
1010.65 1825.58 23
1016.48 1848.39 13
1017.25 1832.07 22
1018.8 1745.61 13
1025.44 1761.45 1
1023.46 1852.44 10
1040.32 1748.3 20
1030.46 1834.01 21
1042.23 1798.7 17
1049.9 1789.59 22
1061.32 1773.76 11
1021.1 1881.96 6
1037.3 1849.57 17
1048.45 1833.87 6
1039.24 1853.87 5
1046.01 1847.54 12
1086.94 1799.92 3
1034.76 1867.15 18
1112.42 1790.05 3
1046.07 1859.87 20
1109.69 1810.11 24
1046.88 1863.79 12
1134.95 1808.04 13
1134.08 1816.9 11
1070.55 1857.39 4
1082.01 1855.49 2
1048.98 1872.09 22
1134.99 1845.58 16
1064.68 1871.17 2
1127.47 1860.17 14
1090.98 1871.84 0
1149.62 1869.41 24
1043.68 1881.86 17
1078.19 1883.08 11
1354.56 1711.24 7
1444.14 1716.52 2
1431.1 1720.45 6
1385.01 1717.77 1
1461.54 1736.41 14
1355.5 1714.31 15
1458.66 1748.78 21
1368.99 1720.86 16
1433.16 1751.25 6
1378.52 1728.92 22
1358.39 1719.55 21
1380.76 1735.27 7
1429.66 1774.07 0
1418.17 1771.89 13
1419.52 1779.96 22
1372.1 1739.57 12
1420.06 1796.76 3
1350.99 1719.83 9
1359.08 1732.15 10
1414.15 1821.05 1
1381.41 1777.13 23
1391.11 1805.57 22
1377.84 1788.96 18
1355.83 1742.65 11
1356.66 1751.21 21
1368.82 1807.58 13
1357.13 1776.0 3
1359.22 1814.4 9
1355.33 1832.02 22
1346.69 1775.8 15
1342.6 1827.3 18
1339.0 1788.93 1
1327.86 1847.58 17
1332.34 1779.27 3
1313.33 1846.2 6
1322.71 1786.53 21
1308.94 1814.0 16
1300.63 1819.29 23
1292.52 1822.15 18
1318.97 1758.6 15
1335.41 1725.76 18
1342.74 1713.31 15
1266.19 1814.46 9
1326.7 1731.95 13
1263.22 1797.68 22
1295.97 1757.53 12
1297.37 1751.66 13
1239.17 1792.7 2
1283.21 1753.57 4
1336.68 1715.85 19
1245.57 1765.29 4
1334.43 1715.91 18
1273.99 1740.56 18
1238.46 1749.0 12
1281.2 1730.04 21
1222.83 1740.61 19
1329.91 1713.89 20
1299.19 1717.2 3
1219.1 1721.16 6
1228.34 1714.29 17
1269.79 1709.27 10
1300.73 1707.79 23
1325.0 1708.69 1
1227.97 1689.52 4
1311.93 1703.43 14
1248.8 1682.74 6
1290.47 1692.06 6
1265.57 1678.39 13
1323.73 1701.41 12
1273.91 1672.73 14
1243.91 1649.18 22
1295.87 1677.71 15
1285.1 1665.42 15
1321.11 1691.33 10
1250.98 1621.69 9
1271.75 1633.91 13
1329.92 1694.35 14
1262.1 1602.6 18
1273.6 1606.79 13
1298.98 1636.11 14
1283.99 1598.04 4
1292.1 1599.42 24
1303.6 1610.56 21
1305.03 1597.07 20
1342.15 1704.26 5
1337.49 1682.1 23
1326.94 1612.0 10
1330.93 1600.59 15
1342.65 1688.69 3
1343.28 1646.35 8
1345.97 1664.83 24
1355.5 1588.64 11
1352.7 1652.65 14
1364.05 1611.99 3
1367.48 1620.13 15
1357.32 1669.16 6
1392.57 1581.14 6
1390.29 1604.8 11
1361.58 1676.21 13
1371.0 1663.74 23
1356.71 1691.52 3
1419.59 1605.63 17
1360.3 1690.96 10
1435.42 1608.41 13
1377.3 1677.63 21
1409.32 1651.81 14
1381.64 1680.5 0
1424.04 1652.53 5
1428.86 1655.63 22
1455.31 1646.39 13
1405.98 1679.42 9
1380.24 1695.01 24
1433.75 1676.52 6
1347.58 1710.11 19
1428.05 1688.55 9
1349.61 1710.06 12
1465.08 1691.92 20
1465.16 1698.41 7
1447.68 1705.76 15
1425.3 1711.24 2
1569.83 2000.0 12
1606.68 2006.15 9
1606.0 2012.25 20
1511.65 2000.32 0
1571.37 2015.93 16
1609.01 2032.53 9
1531.11 2008.46 0
1599.74 2042.73 1
1588.23 2043.54 18
1523.97 2009.0 20
1555.46 2033.49 2
1532.81 2019.16 22
1584.84 2071.38 16
1523.73 2014.9 8
1532.79 2028.09 17
1585.37 2105.87 20
1540.05 2048.47 12
1522.83 2023.99 4
1554.06 2096.53 10
1538.76 2075.34 11
1531.55 2069.37 16
1531.38 2088.24 15
1514.51 2025.73 20
1517.47 2067.18 22
1511.26 2027.02 7
1507.94 2128.12 20
1505.96 2050.51 5
1494.9 2104.85 17
1484.02 2124.05 17
1504.74 2018.95 22
1490.12 2057.36 5
1479.39 2073.02 5
1486.8 2046.76 22
1483.24 2046.31 1
1476.74 2049.96 0
1467.43 2055.9 20
1473.46 2042.14 20
1441.18 2069.9 9
1467.1 2038.36 13
1473.66 2028.56 16
1460.27 2034.22 9
1492.71 2010.34 12
1399.13 2057.14 5
1492.53 2007.63 3
1436.16 2026.87 7
1470.21 2011.67 2
1409.38 2022.72 22
1439.2 2011.32 13
1481.52 2002.72 12
1480.04 2000.95 1
1450.89 1998.12 13
1386.98 1988.26 5
1424.36 1986.3 14
1473.32 1991.72 8
1423.81 1974.7 22
1408.59 1963.1 8
1479.6 1986.71 9
1449.86 1969.01 5
1495.6 1991.39 2
1418.5 1937.02 13
1466.8 1966.04 1
1459.8 1955.11 3
1508.47 1998.47 8
1468.02 1951.58 3
1447.77 1918.26 15
1470.1 1940.06 10
1486.38 1959.12 23
1467.01 1913.31 7
1481.71 1932.53 22
1505.88 1988.17 18
1476.91 1880.4 21
1496.61 1936.13 11
1497.58 1913.79 5
1503.84 1922.81 11
1509.69 1982.22 12
1514.02 1914.99 8
1514.49 1959.55 20
1513.58 1979.56 17
1527.07 1929.52 17
1534.6 1920.79 1
1538.76 1924.65 3
1548.38 1915.9 2
1543.53 1937.38 10
1536.27 1957.62 20
1569.42 1916.53 7
1518.68 1989.29 21
1526.43 1982.18 22
1531.93 1979.06 19
1581.36 1940.1 19
1538.61 1978.92 13
1617.74 1930.74 8
1598.66 1950.66 16
1542.78 1984.38 0
1551.46 1983.39 21
1610.83 1966.88 6
1551.25 1989.29 20
1543.4 1993.56 2
1581.39 1990.89 1
1584.22 1995.28 7
1552.39 2000.0 21
