9 780 4 3 3500 1000 40 70
4069.1 1737.36
1627.59 1221.46
1311.9 2950.11
1891.15 1546.3
1226.85 1026.07
1488.12 3096.24
1812.29 1116.71
2132.74 1603.91
2175.08 2243.3
2195.36 1894.61
1456.47 2502.45 24
1440.73 2525.66 23
1433.78 2527.22 11
1458.98 2485.7 20
1453.36 2489.65 10
1405.73 2531.71 16
1405.65 2522.7 16
1457.71 2479.36 12
1414.46 2502.52 4
1434.96 2487.27 12
1451.5 2477.74 12
1392.67 2492.87 19
1375.0 2489.86 16
1417.61 2476.95 24
1427.55 2472.31 2
1447.99 2469.7 7
1375.25 2459.17 18
1425.48 2461.51 1
1432.74 2459.78 3
1455.16 2464.83 13
1401.97 2438.5 18
1416.14 2439.64 20
1427.28 2441.18 1
1427.39 2435.94 18
1398.79 2402.95 2
1441.57 2438.53 23
1406.02 2386.73 3
1431.03 2409.76 20
1459.68 2450.47 17
1436.37 2393.44 22
1453.58 2422.19 11
1459.69 2429.33 7
1461.98 2422.94 1
1465.57 2420.15 11
1468.56 2368.0 0
1473.62 2420.03 16
1474.57 2442.31 21
1491.75 2375.46 11
1495.97 2388.07 8
1494.71 2409.85 20
1493.02 2425.04 8
1509.71 2404.89 24
1527.79 2389.89 14
1485.39 2452.9 12
1530.2 2409.8 19
1521.29 2426.52 4
1519.74 2434.3 9
1551.01 2420.56 18
1567.98 2420.25 5
1532.5 2444.6 20
1473.14 2469.77 23
1539.33 2453.88 9
1536.93 2459.96 10
1487.44 2469.26 17
1558.87 2470.6 9
1067.31 2015.4 0
1011.23 2016.19 13
1012.85 2017.22 12
1089.94 2034.74 7
1060.6 2032.98 4
1062.65 2038.48 10
1047.36 2036.75 8
1002.4 2016.69 24
1081.42 2066.99 20
1036.85 2042.57 12
1042.39 2051.54 17
1037.72 2052.46 20
1010.62 2027.42 0
1070.23 2107.2 21
1063.33 2111.55 22
1000.57 2016.42 7
1002.8 2021.32 0
1016.79 2058.59 23
1034.82 2127.95 24
1013.15 2071.7 1
1017.51 2124.72 21
1003.61 2056.24 19
1001.05 2074.83 15
994.74 2114.72 11
990.26 2093.83 22
992.9 2051.49 9
985.66 2068.29 17
975.35 2086.12 19
981.0 2059.59 7
989.09 2036.54 13
985.97 2038.43 4
948.53 2087.84 9
983.96 2034.9 13
984.68 2031.55 13
974.57 2038.67 0
907.02 2089.16 24
901.81 2082.58 15
950.31 2044.48 4
976.55 2026.99 23
950.75 2035.54 10
899.35 2048.49 24
932.55 2032.41 21
893.61 2034.37 6
894.95 2026.56 23
902.36 2018.85 12
893.99 2011.65 15
938.8 2008.89 14
980.06 2011.84 10
909.3 1992.52 11
886.88 1978.2 3
926.44 1985.31 21
973.41 2002.26 17
903.88 1959.14 8
908.52 1952.8 2
913.13 1946.48 11
941.32 1961.68 24
922.52 1933.7 4
982.26 1993.83 21
960.04 1959.15 0
937.98 1913.59 24
945.24 1909.31 13
962.04 1927.09 7
976.82 1948.88 1
980.29 1942.7 2
990.92 1969.2 21
996.71 1988.88 2
994.31 1907.97 14
1001.24 1945.2 10
1003.8 1972.5 7
1006.21 1976.62 12
1004.71 1995.25 11
1006.56 1994.18 22
1029.02 1940.72 7
1014.67 1984.33 17
1018.62 1982.25 21
1055.78 1930.71 7
1006.82 2006.48 12
1075.41 1930.04 12
1035.52 1980.49 21
1075.56 1950.98 9
1079.58 1956.72 7
1069.18 1971.56 2
1005.58 2012.39 15
1071.62 1983.1 22
1050.28 1996.87 13
1035.78 2005.02 4
1060.87 2002.31 8
1078.95 2004.17 20
1046.7 2012.1 9
1049.06 2015.4 19
758.08 2323.29 8
733.53 2326.9 5
730.97 2330.21 22
679.78 2323.88 12
800.14 2355.31 3
678.21 2323.78 24
709.79 2336.53 20
697.89 2333.37 2
735.7 2356.1 11
676.76 2323.31 23
699.27 2339.9 23
720.43 2359.97 18
765.89 2408.31 18
736.14 2387.63 0
686.33 2335.12 7
738.68 2410.31 21
728.12 2406.14 0
713.55 2392.04 14
714.54 2406.12 19
716.57 2427.61 3
700.15 2398.66 5
691.21 2383.04 21
677.47 2327.56 14
690.09 2443.25 20
678.69 2364.85 23
676.67 2326.17 13
676.06 2331.47 12
669.5 2373.47 18
651.2 2445.23 2
667.39 2356.99 6
670.83 2340.28 6
650.32 2386.3 19
668.76 2339.34 13
638.86 2388.85 22
658.56 2350.56 7
629.78 2384.96 13
635.34 2371.03 7
624.72 2376.11 0
622.94 2371.4 12
580.87 2398.66 8
652.39 2340.03 4
600.24 2369.07 10
635.21 2344.68 21
655.79 2332.44 4
636.62 2337.88 21
657.86 2328.82 12
649.52 2329.43 0
607.66 2334.34 3
655.01 2325.36 13
550.55 2327.29 21
562.0 2319.65 4
629.41 2318.77 2
652.38 2319.39 5
637.75 2314.49 17
583.79 2296.0 7
648.24 2312.92 9
592.27 2286.33 6
653.85 2311.5 13
587.74 2270.02 0
672.95 2320.69 1
617.81 2276.96 7
652.23 2301.39 0
669.93 2316.39 3
604.46 2239.91 23
666.2 2309.47 19
625.5 2246.31 14
670.06 2311.76 5
638.83 2246.85 22
630.62 2213.24 12
673.94 2315.28 11
669.73 2298.01 1
656.16 2225.05 15
666.79 2254.3 21
666.5 2194.76 3
675.96 2276.01 6
679.43 2266.27 14
683.93 2258.57 15
679.71 2306.3 24
686.77 2281.82 14
696.8 2258.7 11
692.97 2280.74 5
726.7 2213.82 22
692.09 2294.58 15
711.75 2266.81 23
738.59 2236.4 16
737.15 2248.9 2
709.42 2287.88 1
734.26 2268.42 6
748.46 2263.08 18
712.93 2296.62 18
689.76 2314.9 21
731.19 2292.98 12
737.51 2294.35 23
716.75 2307.26 17
793.91 2284.79 4
778.05 2296.99 7
784.2 2302.57 10
762.52 2312.34 3
741.73 2319.16 17
696.06 2323.29 10
192.55 2000.0 2
217.03 2002.69 19
247.64 2010.33 1
281.09 2023.8 21
251.84 2022.6 20
219.16 2015.09 14
247.5 2033.24 21
242.3 2036.77 14
269.22 2063.54 18
233.63 2043.84 12
183.84 2000.63 4
252.83 2083.33 17
192.49 2013.08 3
203.53 2034.13 2
230.07 2095.21 12
210.5 2068.74 17
205.28 2071.75 10
193.58 2046.6 4
189.34 2043.65 21
185.21 2033.29 8
181.56 2083.72 19
179.25 2039.86 1
180.79 2013.43 18
177.51 2021.6 6
177.97 2014.93 5
143.18 2090.26 23
169.17 2025.91 17
169.36 2021.32 11
139.26 2057.1 3
161.02 2024.53 10
118.86 2060.63 19
124.28 2047.28 21
129.58 2036.43 16
137.66 2025.9 7
145.71 2017.54 2
137.79 2016.99 12
108.45 2021.37 6
176.86 2001.28 16
157.94 2003.03 1
106.33 2003.06 0
105.31 1996.9 4
120.72 1992.51 22
155.02 1994.32 14
159.37 1993.18 5
128.26 1979.44 6
156.95 1987.71 10
112.51 1959.8 4
113.36 1952.56 23
121.5 1950.49 13
132.85 1952.55 0
117.27 1927.15 20
146.14 1951.84 18
166.31 1973.99 10
170.75 1977.01 24
178.76 1989.94 12
160.69 1935.89 12
161.71 1918.62 8
171.27 1933.94 11
181.78 1985.51 18
181.69 1922.89 15
188.07 1918.84 24
188.85 1959.81 24
196.28 1941.23 4
185.71 1991.89 24
207.51 1938.8 0
184.13 1998.16 20
202.81 1967.09 23
234.67 1927.39 10
227.56 1946.92 9
212.09 1970.55 5
259.07 1934.04 14
238.71 1959.01 9
270.04 1945.96 22
231.03 1975.28 20
249.57 1972.13 6
250.38 1977.88 12
188.76 1998.65 19
198.4 1997.57 0
196.84 1998.91 22
206.12 2000.0 19
670.29 1643.33 1
656.15 1644.35 4
672.19 1647.96 11
709.38 1659.39 14
746.04 1677.15 14
740.86 1684.29 17
734.04 1690.23 21
734.48 1700.06 17
729.8 1707.21 8
702.55 1694.83 3
666.5 1666.96 0
653.38 1655.36 12
647.57 1649.31 1
682.54 1709.22 20
662.36 1682.0 8
659.47 1684.0 11
658.07 1691.27 21
646.16 1656.05 12
643.99 1648.06 20
646.06 1689.03 3
641.54 1732.94 21
635.14 1725.43 0
637.02 1678.16 24
618.91 1735.68 10
621.13 1706.47 7
607.31 1724.51 20
618.01 1689.99 3
608.09 1697.51 3
639.69 1648.05 22
636.66 1650.69 17
632.36 1653.66 23
580.96 1693.35 9
602.87 1670.79 1
584.85 1676.57 15
568.68 1678.23 13
588.44 1663.85 14
607.96 1653.43 18
561.12 1659.89 13
553.84 1654.05 12
608.78 1644.7 16
633.75 1642.94 7
583.57 1636.16 17
596.2 1633.83 5
604.83 1632.33 2
552.6 1609.39 2
604.34 1625.09 1
592.17 1614.24 19
597.97 1612.53 11
633.37 1635.34 20
590.72 1593.77 19
577.11 1570.17 8
605.91 1594.73 14
603.98 1582.83 16
637.15 1631.94 22
601.08 1548.11 24
618.35 1572.29 3
638.2 1623.94 23
629.09 1564.63 1
637.07 1580.57 24
641.4 1546.63 18
648.47 1557.17 12
655.25 1558.2 10
658.5 1575.07 24
666.93 1566.54 12
674.36 1565.12 0
645.15 1639.62 4
649.11 1633.61 8
660.7 1618.81 8
649.59 1635.83 22
703.33 1582.12 20
665.84 1623.75 14
720.31 1586.46 11
717.56 1597.12 19
733.95 1596.47 0
644.41 1642.87 12
728.79 1615.18 12
659.64 1639.36 4
694.35 1635.14 16
664.76 1641.62 21
725.75 1643.33 18
1114.3 1727.98 2
1048.08 1731.38 6
1001.53 1728.2 18
1072.39 1743.54 0
1090.4 1754.21 20
1038.98 1742.34 1
1011.23 1733.04 21
1038.16 1748.54 5
1079.88 1778.6 22
1045.35 1761.42 21
1001.84 1729.55 5
1059.8 1786.73 13
1021.1 1751.87 14
1040.04 1780.33 20
1028.1 1770.65 15
1011.54 1748.52 14
1020.23 1770.82 22
1011.62 1757.89 18
1019.09 1789.7 1
1004.09 1745.48 1
1018.94 1846.19 20
1008.77 1827.07 24
1001.54 1815.39 24
998.41 1758.05 13
985.9 1841.49 23
977.46 1842.6 21
996.31 1741.6 24
990.05 1756.54 7
993.71 1742.61 14
983.81 1759.33 1
950.6 1809.08 20
931.61 1824.24 6
959.5 1777.22 19
965.19 1764.69 22
934.23 1788.19 17
918.9 1792.32 13
949.38 1762.61 22
949.25 1757.68 15
956.46 1749.49 8
951.11 1747.98 15
950.08 1744.4 11
986.53 1731.38 0
889.6 1747.67 22
937.9 1734.58 1
917.41 1730.9 20
945.51 1726.06 20
906.86 1718.08 24
973.64 1723.28 7
901.49 1703.13 8
890.72 1692.05 11
985.51 1722.05 0
952.95 1704.73 18
995.76 1725.5 13
923.18 1675.41 6
950.83 1688.97 12
997.14 1725.36 0
925.17 1649.07 3
929.56 1642.34 8
980.52 1700.56 16
953.78 1652.11 15
995.94 1720.11 19
968.99 1655.82 24
987.59 1692.36 12
999.23 1725.14 1
992.95 1692.12 21
992.06 1664.02 18
999.78 1723.85 8
1001.86 1622.51 19
1004.42 1678.07 19
1009.71 1667.36 21
1026.39 1614.99 18
1032.96 1621.45 6
1031.24 1647.59 9
1037.22 1649.18 18
1049.23 1640.35 11
1041.89 1664.38 1
1044.25 1670.14 12
1069.06 1649.81 20
1010.86 1717.31 18
1089.6 1651.59 0
1024.33 1710.04 15
1023.67 1712.98 11
1065.9 1692.48 8
1060.92 1700.51 19
1061.51 1705.32 1
1100.42 1698.84 18
1000.67 1727.83 2
1018.06 1725.41 11
1023.22 1726.34 1
1066.32 1727.98 5
1127.5 1878.39 8
1161.7 1881.22 10
1122.77 1878.55 3
1173.46 1889.53 20
1194.87 1899.64 19
1145.27 1887.1 4
1152.78 1892.44 6
1180.29 1910.0 2
1164.42 1905.51 6
1137.05 1889.77 4
1196.17 1941.95 20
1160.94 1917.02 1
1148.03 1908.29 10
1180.78 1955.72 7
1138.5 1904.02 12
1163.65 1953.22 1
1131.55 1899.43 11
1127.71 1894.09 0
1130.88 1908.33 3
1142.26 1966.77 22
1130.14 1931.61 0
1128.63 1957.7 9
1122.38 1921.58 6
1116.46 1975.62 17
1121.59 1878.62 0
1103.92 1968.38 2
1099.77 1958.95 0
1099.55 1941.71 17
1117.64 1887.62 12
1070.7 1977.02 24
1067.85 1966.64 14
1066.89 1955.41 20
1064.83 1947.42 12
1056.94 1946.58 20
1060.07 1934.72 11
1119.99 1879.67 14
1043.68 1931.72 13
1071.62 1907.64 22
1048.7 1914.41 4
1021.03 1919.53 1
1115.96 1880.25 1
1006.95 1907.31 21
1105.28 1881.3 21
1112.7 1879.33 17
1012.94 1882.22 12
1112.02 1878.05 6
1069.88 1872.89 22
1047.41 1865.15 20
1097.6 1872.33 23
1080.71 1864.94 7
1020.89 1837.19 24
1065.97 1850.9 2
1041.62 1831.57 21
1101.18 1864.41 21
1034.56 1809.32 3
1063.72 1825.39 9
1113.35 1869.68 24
1114.04 1869.17 24
1062.22 1794.79 13
1106.85 1854.16 0
1112.63 1860.97 18
1116.13 1865.63 23
1113.14 1854.06 23
1100.57 1800.75 6
1104.37 1790.69 15
1112.21 1802.65 1
1116.97 1790.77 11
1123.31 1782.15 3
1127.79 1808.63 4
1126.97 1844.93 2
1125.75 1860.66 10
1146.33 1798.5 0
1153.08 1797.42 1
1144.96 1828.95 13
1154.18 1820.42 5
1162.55 1816.23 14
1174.13 1809.74 17
1131.61 1867.07 1
1169.71 1831.13 15
1193.32 1817.25 19
1209.57 1813.53 24
1180.4 1841.14 17
1143.23 1866.74 15
1215.04 1836.26 13
1125.77 1876.86 22
1182.37 1860.76 4
1186.41 1864.45 0
1191.91 1868.39 20
1222.25 1871.27 22
1226.95 1878.39 13
1933.48 2000.0 2
1936.35 2008.24 9
1889.51 2009.9 17
1901.23 2017.49 17
1921.27 2029.42 17
1921.54 2037.46 14
1832.74 2005.81 6
1854.96 2018.91 24
1900.13 2050.85 3
1846.37 2019.54 18
1858.65 2033.06 10
1904.01 2082.67 13
1857.56 2042.66 5
1861.82 2054.84 9
1834.71 2022.53 3
1828.52 2015.4 18
1866.26 2098.24 13
1853.29 2086.01 22
1824.58 2015.21 17
1845.29 2108.84 3
1836.87 2106.16 18
1823.34 2039.27 9
1821.73 2105.6 12
1819.02 2016.07 11
1816.2 2029.58 11
1799.49 2103.63 12
1803.33 2061.0 19
1803.61 2046.66 3
1805.62 2033.15 23
1807.91 2023.17 1
1808.8 2018.18 19
1788.5 2044.15 23
1781.74 2046.36 14
1812.8 2007.46 19
1754.89 2059.48 6
1811.38 2006.73 8
1805.94 2009.53 21
1727.69 2053.94 10
1779.54 2019.93 15
1805.45 2005.9 14
1775.14 2014.71 0
1800.09 2004.99 0
1805.74 2002.52 21
1702.59 2012.47 21
1809.67 2000.36 4
1730.64 1996.85 24
1766.13 1994.29 23
1792.71 1995.16 13
1717.48 1974.17 22
1760.45 1980.46 13
1814.65 1997.87 1
1778.71 1979.66 10
1756.33 1962.82 20
1777.77 1971.19 21
1791.8 1977.74 17
1790.82 1973.41 22
1794.86 1973.64 11
1783.61 1955.92 6
1750.54 1902.43 17
1762.41 1905.67 6
1790.19 1942.5 5
1777.77 1902.06 12
1813.48 1981.66 3
1800.09 1927.04 18
1801.01 1904.1 3
1815.99 1968.73 20
1816.31 1932.88 24
1820.97 1937.85 12
1821.0 1987.18 13
1838.32 1884.79 11
1829.97 1956.76 4
1840.01 1934.9 2
1820.87 1997.41 22
1846.51 1943.59 16
1845.92 1953.63 2
1877.78 1912.07 14
1824.8 1993.56 0
1889.98 1920.65 24
1836.35 1983.8 17
1896.87 1934.35 11
1893.67 1945.58 7
1881.02 1961.25 2
1857.69 1979.62 6
1869.59 1977.58 1
1895.37 1972.18 14
1863.24 1987.42 15
1827.46 1998.37 21
1903.74 1988.08 16
1904.92 1993.99 6
1854.02 2000.0 22
