15 1650 3 4 12500 1000 40 50
4280.67 1738.37
1326.16 2945.31
1970.32 2241.84
1141.66 1010.08
1095.43 2995.44
1822.15 1430.73
1867.95 1503.34
1465.94 1115.18
2191.25 2144.65
2175.41 1758.33
1705.51 1029.3
1839.41 1142.45
1931.82 2756.12
1035.16 800.52
2016.44 2637.84
2200.0 2002.1
1432.6 2216.94 11
1421.73 2215.82 7
1396.03 2216.05 1
1439.84 2203.9 11
1400.04 2202.23 0
1408.3 2196.16 16
1393.1 2188.55 21
1445.48 2191.97 11
1389.7 2173.08 8
1416.55 2175.11 20
1435.97 2178.2 8
1396.79 2151.44 24
1403.67 2146.86 14
1432.55 2160.57 12
1401.6 2124.7 19
1422.82 2135.31 4
1469.84 2185.19 9
1466.6 2177.67 18
1470.89 2181.32 5
1455.29 2142.22 20
1477.28 2189.86 23
1461.4 2126.8 9
1474.33 2164.92 10
1480.43 2198.32 17
1479.23 2135.4 9
1481.22 2186.97 0
1486.29 2157.7 13
1491.08 2151.4 12
1488.94 2171.55 7
1493.53 2166.18 4
1515.35 2128.2 10
1512.59 2145.11 8
1509.92 2157.49 24
1543.84 2123.21 20
1505.76 2173.26 12
1514.61 2169.36 17
1501.24 2183.7 20
1558.66 2150.38 0
1570.08 2152.71 21
1566.54 2162.89 22
1487.09 2196.86 7
1543.29 2183.75 0
1532.7 2190.65 23
1521.32 2195.77 24
1496.32 2199.03 1
1220.69 2194.38 21
1310.63 2200.53 19
1264.28 2201.79 15
1233.65 2200.65 11
1227.66 2201.52 22
1274.99 2216.17 9
1232.31 2206.82 17
1322.9 2244.17 19
1212.0 2202.3 7
1256.0 2226.08 13
1249.23 2226.37 4
1201.09 2198.78 9
1223.1 2215.48 13
1214.97 2211.25 13
1255.12 2249.75 0
1204.18 2204.31 24
1266.14 2275.21 15
1206.09 2209.07 4
1213.13 2220.62 23
1268.57 2310.74 10
1240.75 2276.35 24
1254.55 2315.21 21
1239.04 2297.35 6
1200.28 2210.23 23
1232.25 2315.27 12
1206.5 2241.67 15
1195.09 2197.92 14
1206.83 2279.51 10
1196.37 2215.88 11
1198.5 2298.44 3
1193.52 2259.83 21
1190.6 2251.62 17
1191.43 2219.14 8
1172.36 2321.48 2
1179.99 2257.43 11
1167.02 2290.53 24
1152.58 2316.43 4
1155.61 2290.68 21
1156.69 2275.37 0
1151.92 2274.3 24
1130.99 2299.85 13
1161.63 2242.87 7
1122.83 2289.14 1
1176.25 2215.93 2
1184.37 2205.08 21
1184.37 2204.01 2
1119.55 2259.07 14
1177.69 2207.34 10
1132.87 2237.12 7
1112.23 2245.25 12
1160.15 2213.15 11
1143.21 2219.03 22
1135.69 2218.92 7
1111.23 2224.1 17
1096.27 2223.7 21
1079.76 2222.14 7
1116.66 2208.91 12
1090.33 2208.2 12
1145.17 2198.29 21
1056.81 2198.01 9
1173.46 2193.83 7
1176.08 2192.93 2
1069.45 2177.79 15
1156.71 2187.34 22
1126.32 2177.9 13
1126.2 2174.01 4
1144.4 2176.52 8
1101.72 2155.64 20
1155.94 2175.87 9
1105.48 2145.63 19
1149.5 2166.59 8
1132.12 2151.12 5
1143.74 2155.08 22
1152.33 2158.03 12
1099.29 2102.98 3
1182.75 2181.95 24
1187.67 2186.41 20
1188.63 2186.76 2
1148.67 2126.69 11
1126.13 2080.83 23
1154.37 2119.08 23
1184.39 2172.92 18
1149.51 2082.95 18
1183.86 2163.66 0
1183.82 2157.26 7
1178.71 2125.71 21
1187.79 2156.32 0
1179.54 2070.05 14
1190.65 2137.94 19
1193.24 2107.81 3
1197.05 2127.1 5
1197.35 2162.32 21
1202.39 2139.61 14
1200.73 2162.72 20
1200.51 2170.46 23
1215.64 2126.51 13
1204.36 2167.59 12
1237.25 2095.54 18
1239.36 2104.06 2
1238.87 2115.74 6
1234.77 2131.03 6
1250.49 2115.86 19
1256.28 2116.77 13
1243.2 2139.39 22
1267.93 2119.85 7
1257.41 2136.92 13
1290.42 2115.7 7
1303.78 2114.01 0
1231.67 2169.91 12
1244.93 2164.9 8
1307.08 2136.4 4
1225.35 2180.46 10
1212.18 2187.49 21
1221.7 2185.43 4
1229.57 2184.87 21
1321.57 2167.11 12
1285.34 2179.85 0
1209.02 2192.83 3
1269.22 2190.43 13
1232.03 2194.38 21
1229.75 2330.98 4
1198.91 2335.35 2
1175.56 2336.45 5
1192.13 2342.81 17
1180.61 2343.61 7
1225.56 2363.57 9
1223.49 2369.93 6
1165.3 2346.17 13
1153.95 2341.66 0
1213.49 2387.31 1
1186.17 2372.82 7
1204.46 2397.16 0
1162.03 2359.2 3
1143.39 2339.21 23
1178.67 2394.11 19
1170.89 2391.14 14
1153.16 2364.99 5
1152.12 2369.64 22
1167.15 2428.11 12
1151.01 2390.55 11
1145.28 2382.05 1
1137.63 2337.02 15
1137.15 2334.17 21
1133.84 2392.52 3
1129.73 2390.32 6
1128.63 2374.07 14
1111.79 2424.34 15
1117.53 2387.13 24
1090.3 2439.85 14
1103.13 2396.78 11
1119.57 2359.76 5
1095.93 2388.93 22
1130.72 2338.73 15
1092.95 2377.54 23
1137.01 2331.06 16
1053.48 2397.32 2
1080.72 2369.56 1
1072.0 2369.08 6
1115.68 2341.56 18
1065.26 2360.37 18
1102.12 2342.48 21
1108.73 2338.14 12
1065.61 2343.73 23
1057.37 2339.46 17
1043.62 2334.28 4
1133.21 2330.84 7
1125.59 2329.76 10
1073.72 2319.68 3
1126.85 2328.4 17
1084.15 2313.57 10
1110.8 2320.22 2
1045.28 2285.62 19
1084.86 2300.41 1
1064.29 2281.17 21
1076.99 2283.3 20
1120.07 2315.4 14
1101.57 2293.52 21
1085.67 2268.46 14
1088.98 2263.25 18
1076.03 2230.74 12
1135.78 2328.43 4
1128.68 2311.4 17
1118.09 2276.44 3
1114.76 2248.58 2
1115.5 2221.16 12
1124.73 2231.36 17
1134.71 2285.88 10
1138.09 2274.49 4
1143.42 2259.53 21
1149.85 2251.39 8
1144.67 2298.56 19
1156.14 2269.43 1
1139.43 2324.98 18
1174.42 2251.96 6
1154.31 2300.34 5
1192.57 2246.75 23
1200.91 2247.57 17
1153.27 2312.68 11
1203.89 2265.35 3
1161.03 2310.58 10
1139.64 2329.1 19
1221.57 2277.46 21
1189.42 2302.79 16
1151.33 2324.57 7
1189.37 2311.72 2
1217.87 2307.55 12
1250.33 2306.63 6
1163.99 2327.16 16
1224.82 2324.78 1
1172.84 2330.98 0
1099.03 2446.68 4
1089.13 2452.34 22
1036.25 2451.3 14
1073.15 2460.77 5
1015.1 2450.59 6
1117.55 2485.28 10
1032.23 2459.58 4
1063.78 2477.03 23
1113.36 2509.74 13
1005.35 2450.11 0
1075.43 2502.21 20
1086.21 2519.01 18
1069.56 2513.0 10
1039.71 2489.67 24
1077.99 2542.67 12
1073.82 2550.34 12
1041.84 2514.11 8
1034.8 2511.63 11
1047.64 2550.99 18
1014.91 2485.71 15
1036.47 2563.96 24
1015.49 2510.53 24
1000.83 2451.36 4
1013.78 2570.19 24
1003.35 2517.1 0
999.94 2450.41 20
999.91 2447.82 23
998.2 2459.22 10
988.7 2500.67 9
969.44 2557.2 5
994.22 2463.38 14
965.23 2529.69 9
977.07 2492.93 22
977.45 2485.74 20
956.03 2512.76 6
999.6 2447.2 12
921.13 2537.7 19
971.35 2475.79 0
950.55 2490.92 22
980.74 2461.82 19
905.35 2511.84 1
904.32 2503.96 4
931.21 2482.14 11
998.56 2447.3 14
915.3 2477.5 14
965.2 2456.89 17
890.93 2471.31 21
911.38 2460.86 17
977.28 2448.84 8
904.31 2449.71 3
876.24 2442.75 0
918.55 2438.9 12
952.48 2439.07 1
916.86 2427.9 20
915.77 2421.94 8
901.74 2410.91 11
927.28 2414.85 21
907.23 2398.85 12
929.27 2404.33 20
958.73 2418.26 3
986.87 2436.35 21
974.97 2424.28 0
937.73 2383.41 24
926.53 2361.88 10
972.46 2410.49 7
928.63 2339.41 20
964.51 2385.2 3
965.7 2377.47 3
960.4 2352.14 22
984.3 2401.32 17
978.84 2370.15 23
996.4 2429.47 9
983.74 2333.57 1
991.33 2337.58 15
999.37 2407.22 13
1002.75 2389.03 14
1000.07 2446.07 18
1002.25 2433.89 13
1017.96 2372.65 12
1004.69 2431.59 16
1031.87 2363.26 7
1021.29 2400.05 17
1030.63 2389.5 5
1058.63 2352.18 2
1034.73 2397.9 2
1036.03 2402.33 1
1067.36 2373.75 19
1051.57 2397.5 11
1044.01 2409.75 20
1086.36 2383.09 19
1004.14 2444.01 8
1044.41 2421.97 14
1116.44 2391.25 16
1053.27 2425.35 22
1052.67 2429.38 24
1059.1 2431.34 3
1039.19 2439.12 23
1119.53 2431.42 1
1020.61 2445.37 24
1096.68 2446.68 18
986.27 2100.0 12
997.05 2103.06 10
992.96 2105.51 24
983.35 2106.02 12
1017.27 2119.33 0
962.42 2101.61 4
1025.43 2134.56 8
1046.94 2154.99 8
1031.43 2153.81 22
998.15 2134.41 20
962.51 2104.01 14
1017.98 2171.11 11
998.42 2156.23 19
997.04 2164.63 0
1000.86 2185.91 12
971.94 2133.67 12
965.93 2123.91 4
974.48 2171.53 16
958.94 2102.58 21
960.88 2138.48 18
957.26 2166.58 2
958.28 2103.04 6
955.45 2117.31 18
937.98 2177.89 0
943.06 2144.15 20
923.51 2179.05 1
941.09 2132.23 21
952.67 2109.09 5
918.96 2151.45 22
925.8 2136.21 21
929.88 2127.03 5
954.28 2103.45 13
871.97 2158.81 14
906.1 2129.83 20
942.18 2107.67 15
954.09 2101.68 14
896.55 2117.73 22
883.32 2115.16 18
941.5 2102.05 1
861.11 2103.88 1
916.08 2098.31 20
930.12 2096.59 24
869.76 2082.1 24
912.81 2086.92 13
880.73 2070.88 23
878.39 2062.5 21
948.2 2094.1 24
950.22 2094.32 7
951.33 2094.18 14
898.41 2043.32 1
943.34 2083.17 20
895.84 2018.52 6
957.03 2097.62 19
950.42 2084.96 22
929.8 2035.12 17
939.28 2045.11 13
941.42 2035.1 22
939.71 1995.69 15
950.11 2015.12 8
956.58 1999.62 15
959.38 2086.6 11
959.5 2093.39 0
963.65 2077.18 22
989.1 2000.71 1
959.68 2097.23 20
972.16 2072.4 20
993.97 2040.53 24
973.44 2079.02 7
974.21 2081.29 8
1022.71 2034.58 11
994.77 2068.52 0
995.29 2072.88 18
1014.71 2065.06 13
1043.4 2056.14 6
979.87 2091.06 12
995.54 2087.83 0
958.66 2099.98 3
1048.35 2085.6 8
974.66 2098.72 16
1034.58 2100.0 15
999.4 2083.65 19
916.6 2083.67 24
989.61 2093.0 12
944.88 2089.15 1
1037.21 2115.01 21
974.01 2102.59 18
942.97 2094.31 8
1007.9 2127.23 19
1002.76 2131.73 19
1005.07 2140.67 21
994.74 2141.37 18
955.05 2116.13 6
970.9 2135.66 9
989.5 2162.85 18
976.04 2157.13 11
935.47 2110.5 1
982.22 2189.81 12
940.8 2129.29 20
920.04 2091.73 18
924.6 2105.26 0
947.85 2184.95 15
943.53 2195.71 11
922.15 2116.54 8
918.11 2099.43 19
919.62 2152.2 1
916.24 2090.82 18
909.22 2173.33 2
899.7 2199.46 11
893.27 2193.93 1
904.36 2127.04 5
914.29 2089.6 8
902.71 2116.22 10
901.21 2114.2 3
862.03 2177.73 20
849.93 2183.48 19
902.26 2102.17 4
903.84 2098.09 6
912.94 2087.11 2
830.89 2160.11 6
858.07 2129.48 4
881.04 2107.96 20
905.01 2090.44 1
892.76 2095.81 10
824.78 2123.73 7
906.74 2087.15 12
895.7 2089.71 1
834.81 2102.07 11
894.04 2087.22 0
851.36 2089.86 3
880.4 2084.79 22
900.56 2083.15 0
882.15 2080.38 9
865.23 2075.47 6
799.87 2057.34 17
856.66 2066.12 0
890.98 2074.42 2
860.25 2059.1 0
815.28 2031.54 17
811.87 2021.1 12
866.02 2049.0 24
871.57 2048.43 14
894.82 2064.38 20
869.97 2036.53 12
876.62 2037.8 20
859.56 2009.03 11
908.32 2071.57 14
911.15 2074.65 13
870.52 1991.18 22
893.12 2028.19 4
897.08 2027.98 1
894.03 2002.91 1
903.5 2022.25 21
901.24 1978.53 21
913.37 2046.12 17
915.38 2022.38 12
920.14 2004.2 6
919.66 2053.96 22
918.07 2073.89 20
934.68 2008.09 23
926.54 2050.87 7
921.09 2071.25 24
919.74 2076.23 2
941.79 2036.16 21
944.12 2038.9 21
988.42 1982.45 3
955.07 2035.99 9
950.29 2046.91 24
982.53 2020.55 24
1002.22 2011.6 13
959.77 2051.68 0
1013.72 2021.07 18
1005.79 2033.89 23
918.2 2082.77 23
920.64 2081.93 6
947.52 2073.41 15
918.57 2083.07 1
1002.53 2067.04 11
964.11 2077.55 3
995.78 2078.6 4
1011.61 2083.65 2
1029.08 2005.25 10
1009.02 2006.79 0
1050.33 2014.21 1
1079.07 2024.98 13
1006.69 2010.87 5
1008.94 2013.21 14
1063.57 2039.63 17
1006.4 2015.53 1
1042.82 2040.42 15
1073.91 2069.1 19
1067.62 2073.71 24
1020.55 2037.9 17
1044.21 2069.64 15
1032.25 2063.98 13
1014.31 2046.22 22
1020.97 2065.14 4
995.25 2022.03 0
996.29 2028.31 20
1002.66 2054.84 22
988.22 2009.07 13
996.64 2063.39 2
993.74 2077.76 9
989.06 2103.41 17
986.55 2019.8 17
981.28 2053.88 17
967.09 2108.14 14
973.14 2057.58 6
976.28 2036.94 24
981.74 2018.25 3
969.89 2039.03 18
937.9 2086.38 10
958.86 2045.31 13
919.17 2088.11 5
941.4 2053.67 9
940.68 2047.95 3
908.08 2068.12 18
926.05 2047.18 13
900.91 2055.82 22
895.67 2050.54 17
958.61 2017.0 3
925.16 2025.69 18
931.31 2019.38 9
929.37 2015.59 12
886.17 2016.0 11
937.09 2007.02 11
926.12 2003.09 12
900.37 1996.01 19
937.95 1996.44 3
895.76 1982.15 23
891.07 1973.6 1
955.07 1992.06 19
969.79 1996.59 23
949.47 1983.1 14
894.33 1941.62 19
931.42 1960.9 6
977.01 1995.81 8
982.46 2000.12 21
961.0 1973.25 10
976.47 1989.97 15
981.28 1995.32 14
955.59 1943.77 0
959.87 1941.38 0
978.22 1979.12 21
958.26 1898.06 21
981.52 1975.73 4
982.39 1965.53 24
984.93 1960.18 23
987.85 1975.57 13
992.3 1948.97 22
991.83 1977.09 13
988.83 1998.81 1
1019.28 1901.96 10
1011.05 1944.19 20
1034.08 1906.26 21
995.07 1991.46 17
997.42 1989.92 22
1059.3 1911.17 11
1055.34 1928.26 6
1058.89 1934.93 17
1007.98 1987.64 6
997.66 1997.63 5
1000.49 1996.91 12
1003.9 1996.32 3
1094.15 1957.09 18
1011.29 1996.42 3
1089.35 1975.65 20
1053.69 1990.98 24
1054.67 1995.68 12
989.7 2005.08 13
1039.5 2005.25 11
582.69 2000.0 4
551.61 2001.89 2
544.01 2002.99 22
519.46 2000.58 16
518.63 2000.61 2
600.28 2022.83 14
590.99 2024.65 0
636.82 2046.88 24
594.5 2035.37 17
611.2 2049.08 11
587.82 2042.0 7
569.38 2035.16 2
581.49 2048.25 6
520.01 2003.44 1
556.94 2037.49 14
523.65 2007.94 15
560.84 2050.73 21
544.44 2035.9 16
587.0 2099.64 6
520.66 2007.61 22
530.21 2025.46 21
553.22 2075.13 7
536.82 2048.44 0
540.38 2065.99 13
523.22 2023.67 22
544.68 2112.68 12
527.63 2058.91 3
526.58 2073.62 9
527.17 2122.6 10
519.07 2082.33 1
514.12 2127.97 23
515.0 2012.24 22
506.82 2075.36 18
503.12 2073.2 11
487.83 2122.57 21
481.55 2120.42 13
503.12 2037.05 3
507.17 2021.47 9
512.39 2007.35 22
492.23 2044.37 15
499.78 2026.67 18
496.22 2029.01 1
504.13 2015.46 17
483.38 2038.54 3
487.52 2030.22 6
473.43 2040.73 21
460.05 2048.2 16
503.99 2009.17 23
481.16 2024.08 18
409.8 2065.64 15
457.82 2031.8 18
482.46 2016.06 15
421.15 2039.58 9
461.23 2019.5 13
416.29 2029.74 22
455.1 2014.7 12
511.41 2000.82 13
415.74 2013.29 2
468.59 2003.75 4
439.17 2002.02 19
470.87 1998.81 4
403.81 1991.11 18
423.74 1987.78 18
435.43 1984.97 12
451.86 1984.51 21
405.65 1967.08 19
509.75 1997.83 20
428.23 1963.39 3
426.16 1956.83 6
511.01 1997.37 17
487.11 1982.23 10
424.52 1936.57 23
491.25 1980.94 1
489.48 1977.24 4
459.98 1946.34 14
486.0 1968.15 6
458.55 1931.96 6
509.99 1992.29 13
471.89 1934.96 12
482.27 1944.2 14
469.18 1912.23 22
505.32 1977.47 15
467.74 1880.63 15
476.97 1886.61 10
507.36 1970.29 9
513.96 1991.91 13
508.17 1955.89 14
506.7 1923.68 18
507.31 1871.39 13
515.22 1955.63 14
516.79 1975.18 4
522.72 1925.46 24
519.42 1975.31 21
539.01 1884.36 20
532.5 1934.84 5
556.86 1868.98 23
554.62 1895.75 10
543.94 1935.14 15
540.42 1950.58 3
530.4 1974.21 8
518.02 1996.53 24
534.75 1973.5 11
575.83 1924.74 14
523.36 1991.5 3
555.15 1960.14 15
592.26 1930.31 6
617.34 1916.81 6
553.22 1972.52 11
525.65 1993.54 13
634.02 1931.06 23
546.8 1984.05 3
591.6 1965.94 17
520.09 1998.34 10
642.58 1958.44 13
553.08 1989.93 21
622.21 1977.19 14
553.4 1994.0 0
533.02 1998.18 5
621.98 1994.39 22
615.3 2000.0 13
954.1 1933.45 9
891.48 1937.14 24
924.76 1945.59 6
893.52 1945.1 19
867.08 1941.5 9
890.51 1952.3 12
872.96 1948.61 20
840.25 1933.94 7
937.4 1995.59 15
871.86 1957.44 2
844.95 1938.24 12
866.92 1960.55 9
883.03 1982.9 20
861.57 1962.51 0
869.33 1978.98 16
856.84 1964.61 9
881.05 2021.78 0
865.2 2000.0 1
862.04 2006.84 18
851.14 1983.99 20
844.4 1965.08 2
839.35 1933.54 22
841.24 2040.96 16
838.1 1956.89 8
832.2 1990.92 17
826.64 1998.02 20
816.02 2019.48 12
806.58 2027.46 4
796.57 2032.95 10
786.78 2035.26 11
838.15 1935.4 16
806.08 1980.26 15
808.09 1971.44 20
824.07 1949.55 22
825.24 1946.36 7
795.24 1968.44 20
775.29 1977.28 5
737.32 1993.15 17
807.0 1949.43 17
783.68 1956.22 22
821.51 1939.31 5
784.53 1947.28 5
794.17 1941.51 22
785.66 1939.16 1
827.24 1933.88 0
781.23 1931.4 20
793.98 1928.63 20
748.47 1917.25 9
729.01 1905.62 13
754.58 1905.58 16
759.31 1900.72 9
810.02 1918.97 12
777.03 1896.99 5
824.02 1922.97 3
802.26 1904.04 7
824.57 1919.93 2
794.4 1886.07 22
803.63 1890.04 13
797.77 1874.94 12
793.66 1858.47 1
804.27 1865.53 13
834.74 1922.76 5
833.25 1915.99 14
827.5 1889.78 8
834.71 1909.94 22
837.36 1917.52 8
836.0 1870.42 9
840.4 1873.19 5
842.47 1898.05 2
842.43 1914.17 13
847.25 1899.57 1
854.87 1883.24 3
867.52 1860.92 8
850.19 1910.47 3
867.87 1882.66 15
897.2 1845.6 10
864.39 1900.7 23
885.37 1881.35 7
914.01 1860.09 22
894.7 1886.25 18
864.1 1915.19 21
892.93 1899.5 11
867.1 1918.49 5
882.38 1914.05 11
856.87 1926.99 12
890.56 1918.59 8
941.46 1911.49 20
892.56 1925.89 17
912.89 1928.25 17
876.53 1933.45 1
789.95 1680.59 3
741.86 1684.92 2
798.6 1697.37 10
777.44 1701.42 20
686.29 1682.24 7
739.4 1702.26 21
769.07 1720.48 22
766.33 1726.79 19
710.28 1699.4 19
754.15 1734.83 13
736.1 1727.91 8
717.55 1716.9 16
744.38 1752.79 0
732.1 1747.92 21
694.95 1702.39 6
700.83 1716.61 20
714.19 1751.73 2
691.78 1709.39 1
700.53 1745.03 7
680.63 1680.73 21
692.68 1756.03 12
683.49 1713.34 22
681.65 1740.82 8
675.41 1778.44 6
675.34 1722.89 16
674.11 1713.53 22
661.61 1750.63 23
675.15 1696.22 1
651.47 1748.34 12
659.28 1721.87 11
623.58 1774.19 22
665.06 1702.46 7
621.59 1752.32 7
605.48 1759.79 24
619.28 1736.72 16
679.08 1681.79 7
638.7 1709.25 14
674.43 1684.2 15
662.06 1689.75 21
613.01 1708.23 2
608.66 1704.25 15
588.17 1703.91 9
679.76 1680.74 4
590.77 1690.14 17
618.38 1682.79 22
582.11 1677.11 21
598.34 1671.85 1
677.7 1680.08 22
644.42 1671.47 2
587.2 1649.88 23
650.03 1668.09 13
617.88 1649.61 9
609.12 1638.76 19
613.56 1634.73 14
603.81 1619.68 16
669.53 1670.47 10
640.54 1638.36 3
647.16 1639.94 0
657.04 1647.44 14
658.86 1644.91 24
658.74 1638.27 14
639.41 1584.78 12
677.27 1671.06 14
669.7 1640.42 9
668.09 1617.0 13
679.06 1668.24 11
678.0 1631.75 6
681.97 1602.48 0
684.23 1639.51 18
687.33 1638.51 14
686.42 1655.64 7
686.63 1661.06 12
688.84 1659.36 23
685.56 1670.06 7
734.01 1585.51 8
707.35 1639.97 0
736.38 1607.66 12
746.52 1605.97 17
738.34 1623.86 24
693.15 1669.89 2
764.35 1618.83 19
765.35 1626.89 16
687.6 1676.81 14
686.14 1678.09 13
704.64 1671.73 11
684.54 1679.45 7
745.09 1666.72 0
719.72 1675.03 7
741.61 1676.28 13
716.43 1680.59 18
836.72 1406.54 0
782.27 1408.02 7
795.26 1410.89 24
847.32 1421.41 12
771.23 1410.19 22
856.37 1434.16 6
788.39 1417.75 9
816.38 1430.63 9
803.77 1428.82 22
785.29 1422.54 12
771.3 1416.52 7
861.66 1477.08 12
784.41 1428.74 17
835.61 1473.25 8
846.04 1490.28 13
757.22 1409.62 10
812.7 1472.45 22
756.51 1409.45 3
829.2 1511.53 11
802.14 1481.75 12
776.96 1446.81 16
804.27 1507.12 24
809.64 1534.42 14
769.85 1448.62 17
771.66 1462.34 7
761.92 1436.73 12
764.35 1457.24 9
764.29 1475.65 2
757.37 1441.01 5
758.27 1509.72 14
753.71 1441.88 7
750.57 1461.1 17
746.79 1468.45 20
752.25 1417.64 14
745.65 1443.91 17
718.05 1533.51 4
738.18 1453.23 5
736.35 1450.82 23
745.18 1425.88 23
708.15 1493.17 6
726.58 1452.45 8
720.69 1456.13 16
747.45 1415.45 0
666.7 1510.48 16
704.71 1459.39 18
741.13 1419.08 11
690.3 1461.76 19
685.9 1459.53 20
655.05 1475.41 3
688.12 1447.44 10
728.28 1420.74 10
686.35 1439.2 3
680.77 1437.23 1
692.21 1428.68 12
696.03 1423.91 18
719.24 1415.0 6
661.31 1423.9 14
708.27 1412.63 13
752.27 1406.69 12
750.48 1406.63 9
714.01 1405.48 15
648.48 1398.15 6
753.85 1406.49 19
668.05 1390.44 2
671.17 1386.43 17
725.53 1397.98 20
697.36 1386.23 13
700.02 1383.89 18
680.51 1371.06 3
692.86 1372.91 0
711.27 1379.97 17
694.47 1365.05 1
709.11 1371.56 11
687.84 1349.19 2
743.92 1396.67 23
712.02 1361.5 16
706.53 1349.91 22
671.87 1297.54 13
693.48 1316.66 19
682.58 1287.41 4
746.06 1391.25 23
700.4 1290.98 13
736.07 1361.56 12
747.38 1386.69 13
731.93 1328.32 19
752.15 1397.64 4
734.01 1290.18 15
750.95 1379.46 8
747.37 1303.46 16
753.52 1356.36 16
756.09 1358.21 15
759.71 1346.82 8
765.3 1330.48 1
760.89 1373.08 1
764.92 1364.6 12
758.16 1393.85 1
773.63 1354.3 8
793.79 1315.21 10
798.23 1318.06 14
769.91 1378.73 21
821.4 1301.11 0
818.84 1316.04 14
817.9 1326.64 10
796.83 1358.49 22
776.67 1383.74 13
800.13 1364.64 12
786.49 1380.06 5
785.36 1383.63 6
868.48 1331.52 17
768.77 1398.03 15
799.89 1383.02 14
766.65 1400.93 13
843.29 1372.01 17
798.05 1392.15 16
859.98 1377.94 10
757.43 1405.84 22
754.92 1406.42 10
772.92 1404.55 11
797.48 1404.25 3
841.29 1406.54 18
1003.38 1574.42 22
1076.11 1580.49 18
1085.83 1588.19 2
1091.97 1596.79 2
1005.73 1576.31 17
1032.8 1588.2 14
1076.97 1614.22 23
1067.14 1616.21 21
1040.38 1604.25 4
1034.94 1604.81 6
1053.88 1629.39 14
1017.5 1595.37 2
1034.35 1622.91 23
1027.74 1621.03 16
