8 940 5 4 3500 1000 40 50
4801.97 2030.04
1274.18 2961.68
1451.58 2892.23
1042.91 1000.92
1860.17 1490.0
2111.2 2453.02
1709.9 2967.49
1442.56 884.59
2019.92 1367.74
1171.18 2717.76 13
1190.83 2738.19 13
1147.96 2705.66 0
1142.11 2702.58 24
1127.52 2688.66 15
1188.98 2766.7 4
1197.37 2788.49 23
1145.85 2720.76 10
1178.75 2784.1 24
1150.13 2740.76 21
1130.18 2703.76 6
1143.91 2744.52 23
1133.99 2725.02 12
1126.36 2705.24 15
1134.58 2753.18 14
1139.95 2817.11 10
1130.52 2794.54 11
1124.73 2801.45 3
1118.68 2774.09 21
1113.5 2777.21 17
1109.04 2771.22 8
1097.92 2807.05 2
1119.0 2684.11 11
1090.39 2783.89 24
1099.79 2738.86 4
1110.59 2703.26 21
1080.1 2765.65 0
1062.62 2787.93 24
1052.8 2791.76 13
1115.16 2687.13 7
1110.05 2693.16 1
1070.99 2738.23 2
1088.76 2713.38 21
1066.89 2731.06 2
1040.97 2748.34 14
1103.02 2693.21 10
1034.97 2739.11 7
1082.38 2703.34 12
1000.13 2745.79 11
1038.96 2719.08 22
1072.28 2700.01 7
1105.97 2685.08 17
1113.84 2681.91 21
1015.76 2705.32 7
1098.21 2684.15 12
1079.78 2685.42 12
1106.17 2681.18 21
1002.21 2683.2 9
1078.34 2679.0 7
1059.52 2675.3 2
992.2 2663.14 15
1116.53 2679.46 22
1117.64 2679.54 13
1069.37 2664.99 4
1097.17 2671.97 8
1012.17 2635.05 20
1039.96 2641.59 9
1063.23 2649.01 19
1058.08 2641.81 8
1024.29 2613.65 5
1066.75 2638.83 22
1015.59 2589.91 12
1079.02 2640.78 3
1074.94 2632.04 24
1051.17 2598.4 20
1094.02 2645.8 2
1118.46 2677.93 11
1116.32 2674.1 23
1080.64 2606.18 23
1107.46 2653.32 18
1094.3 2616.48 18
1075.7 2551.01 0
1112.57 2654.28 7
1101.44 2599.12 21
1098.24 2554.98 0
1115.72 2644.95 14
1110.96 2544.56 19
1119.49 2647.92 3
1122.27 2620.81 5
1121.64 2661.48 21
1139.28 2547.72 14
1135.45 2602.7 20
1131.29 2635.69 23
1137.27 2624.7 13
1139.01 2628.82 12
1133.17 2649.53 18
1166.54 2586.47 2
1157.84 2613.06 6
1169.97 2601.6 6
1165.51 2616.29 19
1153.61 2637.85 13
1207.26 2581.71 22
1190.36 2608.72 7
1218.22 2590.48 13
1193.74 2619.61 7
1156.14 2653.48 0
1196.58 2629.78 12
1157.8 2658.0 8
1225.09 2625.98 4
1200.91 2643.69 10
1156.73 2665.83 21
1124.59 2678.56 4
1169.23 2666.76 21
1232.21 2656.02 12
1183.47 2669.94 0
1252.56 2666.03 3
1145.02 2678.77 13
1258.58 2680.09 21
1012.66 2034.81 4
1020.03 2038.01 2
984.12 2035.48 5
1029.71 2046.92 17
1070.24 2064.56 7
1058.69 2067.9 9
1064.87 2078.74 6
1000.73 2047.77 13
1045.96 2083.61 0
993.54 2046.66 1
1041.01 2097.15 7
1008.37 2068.88 0
1010.99 2078.69 3
1016.71 2096.64 23
1021.51 2119.35 19
1012.95 2118.07 14
988.28 2062.05 5
984.56 2055.73 22
980.97 2042.38 12
981.22 2056.92 11
978.71 2094.96 1
976.18 2072.15 15
971.71 2080.1 21
954.13 2132.28 3
965.33 2076.27 6
970.28 2056.51 14
968.32 2056.16 15
935.12 2103.67 24
934.98 2093.15 14
936.56 2082.69 11
962.33 2051.36 5
907.37 2092.99 22
959.1 2048.94 15
966.8 2042.26 23
913.08 2066.06 16
976.69 2036.01 2
927.51 2049.78 1
974.01 2036.0 6
871.83 2047.76 18
907.9 2037.67 18
894.11 2031.39 21
938.98 2029.9 12
956.68 2030.13 23
912.5 2015.54 17
973.57 2032.44 4
965.15 2027.91 7
973.2 2031.0 10
965.23 2024.85 3
962.87 2021.14 17
952.72 2009.2 10
957.51 2010.07 2
934.31 1975.59 19
935.55 1966.6 1
970.71 2017.87 21
939.24 1943.15 20
968.08 2001.17 14
959.16 1956.37 21
962.68 1939.59 14
976.1 1996.65 18
979.6 2019.29 12
983.38 1976.53 4
983.41 2009.81 17
982.18 2024.58 3
987.48 2010.17 2
997.02 1991.68 12
1005.47 1982.85 17
1028.61 1952.96 10
983.11 2030.28 4
1045.12 1956.74 21
1050.31 1962.99 8
984.19 2031.08 19
993.51 2024.76 1
980.17 2034.64 18
989.65 2029.77 6
1025.7 2015.57 5
1032.44 2017.51 23
1018.95 2025.31 17
1044.07 2024.51 11
1008.47 2032.53 3
1076.36 2034.81 10
373.61 2258.11 19
365.69 2263.4 21
317.7 2261.93 16
376.44 2276.51 7
318.19 2266.05 2
371.35 2287.77 12
395.22 2305.17 6
369.66 2300.58 16
348.14 2294.42 1
359.06 2308.41 0
327.26 2289.16 4
355.92 2322.04 22
296.66 2264.69 14
338.94 2320.98 5
315.65 2295.77 6
295.61 2266.58 10
319.27 2318.3 4
291.05 2258.63 23
325.12 2368.91 13
299.15 2293.67 0
305.89 2352.01 20
297.86 2337.4 18
292.03 2325.45 10
285.88 2351.73 24
287.99 2281.14 12
281.82 2304.04 12
277.43 2307.58 8
276.15 2300.27 11
268.93 2309.1 18
244.08 2348.7 15
265.71 2299.37 24
230.01 2343.73 24
270.04 2283.41 4
259.94 2290.69 24
227.34 2316.24 0
227.17 2308.63 20
267.92 2273.8 23
208.64 2306.22 10
187.85 2309.0 9
244.88 2276.91 5
238.4 2275.36 14
181.37 2285.73 9
174.45 2278.87 22
288.44 2258.37 20
197.05 2261.42 6
201.55 2254.96 12
266.05 2255.48 19
269.66 2254.33 0
210.55 2237.86 22
181.07 2222.01 19
214.59 2226.92 1
246.2 2236.05 4
203.56 2207.03 11
259.24 2236.49 14
232.02 2211.44 14
285.88 2253.57 17
245.86 2210.67 21
232.98 2187.76 17
286.2 2251.58 8
288.42 2254.13 3
284.81 2246.42 0
275.9 2223.33 12
279.33 2225.08 1
276.58 2205.5 20
268.92 2146.6 8
289.3 2245.64 11
288.97 2222.64 21
292.49 2165.14 12
294.3 2219.09 20
307.98 2151.17 3
295.46 2238.35 21
306.82 2206.48 0
329.69 2158.14 24
319.79 2196.83 10
309.64 2224.65 7
333.43 2193.45 20
322.76 2216.39 3
353.21 2187.53 3
348.87 2201.1 22
370.59 2190.13 17
386.51 2187.57 23
324.95 2236.5 9
336.83 2233.34 1
365.77 2224.33 15
344.14 2238.48 13
402.97 2225.58 14
395.22 2235.67 18
383.39 2244.96 13
399.71 2250.41 12
314.82 2258.11 16
954.12 1969.18 7
966.05 1972.41 17
1032.35 1984.12 5
1004.84 1986.44 2
945.14 1976.92 2
1031.95 2007.48 1
1019.16 2010.75 19
949.35 1985.38 11
1002.84 2017.87 20
986.75 2015.08 19
926.66 1977.52 8
942.68 1992.13 14
939.66 1992.38 16
938.13 1993.87 22
967.19 2033.02 24
986.04 2068.48 3
979.12 2071.99 23
967.09 2065.78 1
937.84 2018.47 24
952.94 2067.63 18
925.43 2001.65 12
934.92 2049.95 10
921.72 2005.45 24
918.15 1994.43 12
917.46 2013.93 0
914.16 2042.66 4
905.83 2088.68 8
904.14 2046.99 8
913.53 1977.76 22
914.58 1971.89 20
911.37 1980.64 14
886.84 2037.19 11
868.53 2063.61 19
856.8 2070.56 0
844.03 2076.35 12
854.64 2048.93 12
865.4 2026.81 4
857.51 2027.93 16
824.12 2050.79 21
913.79 1970.39 18
879.97 1993.53 2
828.96 2020.9 6
829.03 2013.67 18
847.82 1998.73 0
795.65 2012.74 20
841.16 1990.96 1
900.5 1972.53 21
835.9 1981.89 5
792.38 1980.92 22
869.41 1970.64 21
871.34 1967.79 5
792.41 1957.45 13
838.85 1956.95 14
866.07 1958.06 20
858.76 1952.57 15
913.86 1968.65 14
799.0 1918.27 22
838.89 1929.77 18
896.63 1957.99 1
825.12 1907.07 1
866.89 1931.09 20
821.17 1884.94 24
849.38 1902.18 24
850.08 1893.88 13
904.73 1955.25 23
893.96 1937.07 21
905.21 1951.66 24
892.92 1923.97 7
912.62 1962.71 14
887.96 1890.1 1
907.71 1941.61 20
894.04 1867.44 6
912.42 1948.95 19
910.6 1909.64 22
913.84 1875.4 17
918.41 1904.47 13
915.72 1965.65 22
921.04 1936.83 15
915.6 1968.06 8
921.88 1948.12 15
952.88 1870.9 11
928.68 1939.95 0
919.3 1961.76 22
919.17 1962.99 1
990.41 1863.75 20
951.65 1924.47 20
979.3 1899.92 24
936.2 1949.29 7
1004.06 1894.73 8
960.22 1936.13 11
945.86 1949.56 0
1016.58 1912.85 18
915.49 1969.11 13
1009.32 1931.56 6
1036.41 1929.41 12
965.17 1956.25 0
1041.63 1944.84 3
999.93 1958.39 8
1026.97 1962.09 16
951.31 1969.18 15
697.39 1455.28 19
747.17 1459.2 24
741.23 1462.39 12
694.13 1456.95 1
780.6 1479.96 21
716.57 1465.49 18
784.56 1494.94 8
779.96 1500.24 19
703.28 1465.17 19
690.77 1458.66 21
721.77 1481.98 18
699.27 1466.83 6
749.06 1515.88 9
716.76 1489.12 18
720.62 1498.5 11
755.8 1553.99 1
717.87 1507.45 12
700.67 1483.58 20
724.08 1539.75 18
690.05 1467.18 0
719.18 1563.59 15
706.83 1543.17 11
691.19 1487.52 8
690.34 1498.64 19
689.22 1533.2 1
685.18 1475.85 18
684.58 1466.98 2
680.38 1490.93 11
667.29 1542.37 1
663.35 1535.42 5
643.56 1576.49 8
645.04 1551.9 10
635.95 1555.27 3
645.62 1524.37 20
664.15 1487.39 19
607.57 1557.69 4
631.43 1517.69 6
681.54 1459.32 2
612.33 1520.76 6
667.08 1469.78 4
594.61 1517.86 20
659.9 1470.62 1
635.69 1480.97 10
660.67 1466.15 7
584.55 1492.03 12
647.38 1466.48 1
668.76 1459.07 11
680.92 1456.02 0
650.27 1458.65 3
663.65 1455.98 22
582.05 1452.0 0
563.38 1443.62 9
637.58 1447.61 6
617.44 1439.91 17
562.09 1419.05 0
680.39 1453.42 2
681.08 1453.34 0
681.51 1453.22 17
665.09 1443.06 12
612.6 1405.09 24
660.45 1435.58 14
632.7 1408.04 20
649.21 1418.4 12
629.24 1390.34 20
619.3 1368.28 11
680.15 1447.22 14
674.68 1436.52 13
650.59 1384.83 22
675.24 1430.78 4
667.46 1403.15 1
679.2 1432.48 1
662.34 1344.54 21
683.8 1443.43 21
680.31 1389.87 17
684.31 1379.64 12
685.86 1447.84 6
698.98 1334.46 22
706.97 1333.58 20
708.03 1362.44 23
721.13 1340.72 7
727.53 1345.29 24
714.97 1390.76 2
722.58 1386.08 21
720.38 1399.08 21
699.57 1435.54 3
716.74 1416.84 9
769.63 1364.21 24
765.47 1379.04 24
745.33 1405.08 13
755.5 1403.75 0
723.18 1431.07 18
777.87 1403.89 23
702.76 1447.07 23
793.36 1412.11 6
782.07 1423.57 15
792.55 1427.51 1
699.56 1452.57 11
754.39 1446.49 3
708.48 1453.82 4
728.83 1455.28 2
1143.84 1555.86 10
1125.57 1558.87 0
1103.26 1559.05 1
1203.87 1580.06 13
1151.63 1574.89 5
1151.17 1579.79 14
1083.58 1557.97 17
1105.64 1568.87 1
1175.86 1610.14 15
1163.74 1610.77 19
1129.18 1593.31 24
1090.79 1566.33 17
1165.83 1639.31 15
1116.25 1596.94 13
1131.01 1620.72 22
1122.62 1618.09 4
1146.57 1665.88 0
1112.05 1618.83 20
1105.57 1615.55 22
1089.07 1584.01 13
1097.6 1617.89 2
1088.2 1596.61 9
1082.74 1580.96 17
1090.03 1660.91 17
1078.74 1564.9 17
1077.15 1628.94 14
1075.76 1587.95 6
1067.25 1632.79 24
1057.37 1655.94 3
1045.6 1674.21 18
1057.27 1616.66 10
1072.33 1570.15 13
1068.15 1576.37 5
1070.85 1568.8 9
1040.52 1612.67 3
1008.18 1648.01 18
996.78 1649.96 13
1044.0 1590.73 22
1004.02 1622.33 17
1046.91 1580.56 3
1061.43 1567.49 18
983.2 1612.81 9
1064.3 1563.09 12
964.55 1605.65 11
984.23 1590.11 11
1050.51 1564.03 12
1044.98 1563.39 19
975.99 1572.24 3
986.6 1564.62 23
986.23 1558.79 1
1006.58 1553.59 19
1013.79 1549.7 23
992.47 1542.13 14
957.27 1528.52 19
1052.81 1548.38 6
1013.84 1532.4 8
1008.82 1525.45 21
1061.21 1547.04 10
1025.73 1524.38 15
980.21 1488.33 14
1072.45 1551.25 0
1076.53 1554.27 0
1044.98 1522.0 21
1018.76 1487.14 21
1070.37 1545.42 4
1059.89 1528.17 24
1055.82 1516.91 23
1057.46 1513.79 13
1065.02 1524.12 22
1049.82 1473.53 13
1049.04 1449.98 1
1061.36 1474.82 10
1072.76 1517.27 20
1077.76 1548.84 21
1078.08 1541.03 17
1078.38 1554.43 22
1083.77 1506.96 11
1083.48 1526.54 6
1106.45 1439.87 17
1088.92 1521.75 6
1084.35 1540.05 5
1130.23 1442.18 12
1138.77 1443.02 3
1116.55 1494.24 18
1108.86 1512.97 3
1140.9 1478.82 20
1138.64 1490.55 24
1132.78 1503.93 12
1079.17 1555.14 13
1134.0 1514.87 11
1147.29 1511.54 4
1081.56 1554.06 2
1084.44 1552.95 22
1102.39 1546.22 16
1131.74 1538.32 2
1153.24 1536.42 14
1112.66 1549.24 0
1170.83 1544.06 24
1148.59 1551.4 17
1157.28 1555.86 11
1336.64 1741.13 7
1351.17 1744.14 2
1417.46 1756.61 6
1389.82 1758.61 1
1388.78 1764.41 14
1365.96 1762.29 15
1364.87 1766.53 21
1390.85 1785.48 16
1323.08 1750.35 6
1309.89 1742.14 22
1320.61 1751.44 21
1368.01 1799.58 7
1370.05 1810.77 0
1310.91 1744.26 13
1339.2 1787.71 22
1312.72 1748.61 12
1351.87 1832.92 3
1308.69 1741.57 9
1333.68 1822.46 10
1332.19 1842.48 1
1314.81 1780.42 23
1317.68 1844.68 22
1309.19 1779.29 18
1305.62 1795.66 11
1295.6 1845.12 21
1306.22 1752.81 13
1288.06 1816.57 3
1271.6 1847.06 9
1271.09 1828.2 22
1275.44 1805.19 15
1256.15 1827.09 18
1289.55 1767.82 1
1294.16 1758.57 17
1304.8 1745.04 3
1297.14 1751.54 6
1218.95 1812.18 21
1261.54 1773.27 16
1209.48 1799.09 23
1202.21 1793.65 18
1216.14 1778.91 15
1288.55 1747.69 18
1192.23 1770.46 15
1276.54 1746.83 9
1205.77 1752.05 13
1288.53 1741.83 22
1291.55 1740.53 12
1216.9 1731.39 13
1241.74 1729.22 2
1263.23 1729.7 4
1268.0 1727.8 19
1307.53 1740.72 4
1260.85 1717.57 18
1244.82 1703.85 18
1235.59 1691.23 12
1233.11 1681.3 21
1263.74 1700.14 19
1303.73 1736.08 20
1241.51 1659.66 3
1274.38 1693.08 6
1301.78 1730.07 17
1307.25 1738.68 10
1277.23 1668.34 23
1294.77 1701.69 1
1279.36 1633.57 4
1304.29 1719.62 14
1294.54 1628.57 6
1303.71 1650.4 6
1309.12 1706.71 13
1309.66 1728.19 12
1325.79 1633.28 14
1309.12 1738.53 22
1309.56 1737.73 15
1317.43 1718.17 15
1318.6 1719.78 10
1341.33 1682.71 9
1329.48 1709.3 13
1346.46 1691.52 14
1348.0 1696.44 18
1360.65 1689.9 13
1342.28 1712.34 14
1393.32 1678.59 4
1378.99 1696.47 24
1343.73 1722.15 21
1329.04 1731.87 20
1378.12 1715.48 5
1351.93 1728.53 23
1324.12 1737.77 10
1397.28 1728.51 15
1416.09 1733.52 3
1403.91 1741.13 8
1660.02 2000.0 24
1661.23 2005.22 11
1666.64 2011.38 14
1626.36 2007.45 3
1634.69 2012.83 15
1662.55 2028.07 6
1660.02 2033.24 6
1683.24 2054.47 11
1628.05 2023.87 13
1622.89 2023.63 23
1649.92 2055.28 3
1665.18 2083.15 17
1658.61 2088.76 10
1629.23 2056.29 13
1601.47 2011.66 21
1608.75 2032.82 14
1609.65 2045.3 0
1615.74 2090.03 5
1606.46 2076.64 22
1597.22 2024.93 13
1593.9 2091.84 9
1587.74 2080.07 24
1579.87 2087.65 6
1595.37 2001.37 19
1572.79 2065.26 9
1589.22 2014.67 12
1557.12 2071.16 20
1565.15 2047.01 7
1541.21 2070.81 15
1538.58 2063.14 2
1586.15 2009.02 12
1533.38 2050.01 9
1523.84 2048.81 20
1560.54 2020.0 0
1573.27 2010.5 16
1522.58 2027.36 9
1523.2 2020.73 0
1495.23 2020.25 1
1499.89 2011.49 18
1533.27 2002.48 20
1486.66 1995.66 2
1523.05 1991.29 22
1513.71 1983.47 16
1594.25 1999.58 8
1590.99 1998.23 17
1528.35 1968.49 20
1569.08 1984.85 12
1514.32 1944.72 4
1556.35 1968.41 10
1588.64 1993.32 11
1526.59 1923.62 16
1554.76 1946.79 15
1583.51 1981.21 20
1545.02 1906.53 22
1570.45 1943.02 7
1563.37 1907.95 20
1583.07 1952.14 5
1582.72 1928.09 17
1584.87 1891.11 17
1594.23 1924.83 22
1598.59 1952.12 5
1608.96 1905.58 5
1602.3 1970.43 22
1613.69 1941.58 1
1595.89 1999.6 0
1612.79 1965.33 20
1632.97 1937.42 20
1605.74 1985.87 9
1613.73 1978.45 13
1670.27 1923.97 16
1602.97 1993.7 9
1650.99 1959.18 12
1684.12 1944.98 5
1631.44 1981.53 3
1659.13 1973.37 7
1648.87 1982.5 2
1677.47 1980.12 22
1660.88 1989.55 13
1626.28 1997.57 12
1615.61 2000.0 1
